number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
156,0.5950896490950254,2025-04-24 21:36:54.532072,2025-04-24 21:36:56.128020,0 days 00:00:01.595948,False,squared_error,46,sqrt,3,31,916,TPESampler,COMPLETE
157,0.6806119548306747,2025-04-24 21:36:56.292673,2025-04-24 21:36:57.047446,0 days 00:00:00.754773,True,squared_error,19,log2,1,3,162,TPESampler,COMPLETE
158,0.5551278674434766,2025-04-24 21:36:57.222536,2025-04-24 21:36:58.202160,0 days 00:00:00.979624,False,squared_error,24,sqrt,2,3,330,TPESampler,COMPLETE
159,0.41056243857362323,2025-04-24 21:36:58.360923,2025-04-24 21:37:18.544618,0 days 00:00:20.183695,True,absolute_error,43,sqrt,1,3,883,TPESampler,COMPLETE
160,0.4727578209655888,2025-04-24 21:37:16.560242,2025-04-24 21:37:26.599129,0 days 00:00:10.038887,True,absolute_error,45,log2,1,2,636,TPESampler,COMPLETE
161,0.3684869611741102,2025-04-24 21:37:18.712544,2025-04-24 21:39:19.500049,0 days 00:02:00.787505,True,absolute_error,50,,1,2,973,TPESampler,COMPLETE
162,0.38538678992529213,2025-04-24 21:37:26.762737,2025-04-24 21:37:32.210943,0 days 00:00:05.448206,True,squared_error,47,,1,3,825,TPESampler,COMPLETE
163,0.44337753600505203,2025-04-24 21:37:32.383941,2025-04-24 21:39:41.188620,0 days 00:02:08.804679,False,absolute_error,37,,1,2,855,TPESampler,COMPLETE
164,0.36913534549533317,2025-04-24 21:37:35.411841,2025-04-24 21:39:18.224945,0 days 00:01:42.813104,True,absolute_error,48,,1,2,815,TPESampler,COMPLETE
165,0.3685584108970018,2025-04-24 21:39:18.395752,2025-04-24 21:41:18.047629,0 days 00:01:59.651877,True,absolute_error,38,,1,2,867,TPESampler,COMPLETE
166,0.36921165196509875,2025-04-24 21:39:19.717861,2025-04-24 21:41:15.811037,0 days 00:01:56.093176,True,absolute_error,47,,1,2,884,TPESampler,COMPLETE
167,0.36864923654022363,2025-04-24 21:39:41.354301,2025-04-24 21:41:34.438544,0 days 00:01:53.084243,True,absolute_error,48,,1,3,923,TPESampler,COMPLETE
168,0.7392747922054449,2025-04-24 21:41:15.992342,2025-04-24 21:41:17.065706,0 days 00:00:01.073364,True,squared_error,8,sqrt,1,4,425,TPESampler,COMPLETE
169,0.36932134097875324,2025-04-24 21:41:17.228635,2025-04-24 21:43:29.911147,0 days 00:02:12.682512,True,absolute_error,49,,1,2,905,TPESampler,COMPLETE
170,0.4110532327805811,2025-04-24 21:41:18.212652,2025-04-24 21:42:13.115411,0 days 00:00:54.902759,True,absolute_error,33,,2,2,804,TPESampler,COMPLETE
171,0.8948827015186938,2025-04-24 21:41:34.609794,2025-04-24 21:41:35.470690,0 days 00:00:00.860896,True,squared_error,10,sqrt,9,2,333,TPESampler,COMPLETE
172,0.9289131654032309,2025-04-24 21:41:35.628427,2025-04-24 21:41:37.254902,0 days 00:00:01.626475,False,absolute_error,30,log2,7,16,561,TPESampler,COMPLETE
173,0.37139495565601033,2025-04-24 21:41:37.427822,2025-04-24 21:43:48.277954,0 days 00:02:10.850132,True,absolute_error,33,,1,3,852,TPESampler,COMPLETE
174,0.3690273996477677,2025-04-24 21:42:13.277992,2025-04-24 21:44:20.746778,0 days 00:02:07.468786,True,absolute_error,49,,1,2,947,TPESampler,COMPLETE
175,0.8090943008824958,2025-04-24 21:43:30.079600,2025-04-24 21:43:30.888892,0 days 00:00:00.809292,False,squared_error,32,sqrt,8,13,325,TPESampler,COMPLETE
176,0.4118706869733483,2025-04-24 21:43:31.048572,2025-04-24 21:44:25.593077,0 days 00:00:54.544505,True,absolute_error,46,,2,2,971,TPESampler,COMPLETE
177,0.3695698054658413,2025-04-24 21:43:48.438766,2025-04-24 21:44:59.188363,0 days 00:01:10.749597,True,absolute_error,40,,1,2,780,TPESampler,COMPLETE
178,0.36806547088913666,2025-04-24 21:44:20.911968,2025-04-24 21:46:13.954546,0 days 00:01:53.042578,True,absolute_error,49,,1,3,945,TPESampler,COMPLETE
179,0.47123271276638434,2025-04-24 21:44:25.749736,2025-04-24 21:44:49.528724,0 days 00:00:23.778988,False,absolute_error,47,sqrt,1,35,692,TPESampler,COMPLETE
180,0.4149831765325516,2025-04-24 21:44:49.701371,2025-04-24 21:45:12.912540,0 days 00:00:23.211169,True,absolute_error,50,,2,4,371,TPESampler,COMPLETE
181,0.39335721867018736,2025-04-24 21:44:59.350087,2025-04-24 21:45:24.499923,0 days 00:00:25.149836,True,absolute_error,50,sqrt,1,2,931,TPESampler,COMPLETE
182,0.9662480458113212,2025-04-24 21:45:13.080275,2025-04-24 21:45:14.223075,0 days 00:00:01.142800,False,squared_error,47,log2,15,9,909,TPESampler,COMPLETE
183,0.3688360146682158,2025-04-24 21:45:14.456169,2025-04-24 21:46:38.783561,0 days 00:01:24.327392,True,absolute_error,50,,1,3,726,TPESampler,COMPLETE
184,0.6099364040161926,2025-04-24 21:45:24.667248,2025-04-24 21:45:36.904973,0 days 00:00:12.237725,True,absolute_error,27,,14,8,990,TPESampler,COMPLETE
185,0.3695062062036179,2025-04-24 21:45:37.079433,2025-04-24 21:47:27.701864,0 days 00:01:50.622431,True,absolute_error,39,,1,3,980,TPESampler,COMPLETE
186,0.3683070578957281,2025-04-24 21:46:14.141466,2025-04-24 21:47:55.970713,0 days 00:01:41.829247,True,absolute_error,45,,1,2,990,TPESampler,COMPLETE
187,0.37666556907480964,2025-04-24 21:46:38.947089,2025-04-24 21:48:07.360766,0 days 00:01:28.413677,True,absolute_error,49,,1,6,829,TPESampler,COMPLETE
188,0.37002135796812224,2025-04-24 21:47:27.881983,2025-04-24 21:48:47.029254,0 days 00:01:19.147271,True,absolute_error,50,,1,4,814,TPESampler,COMPLETE
189,0.36893830817383594,2025-04-24 21:47:56.275996,2025-04-24 21:49:26.134087,0 days 00:01:29.858091,True,absolute_error,50,,1,3,869,TPESampler,COMPLETE
190,0.3697875885535857,2025-04-24 21:48:07.528095,2025-04-24 21:49:42.575792,0 days 00:01:35.047697,True,absolute_error,41,,1,2,972,TPESampler,COMPLETE
191,0.36870642959715283,2025-04-24 21:48:47.211153,2025-04-24 21:50:26.686480,0 days 00:01:39.475327,True,absolute_error,43,,1,3,974,TPESampler,COMPLETE
192,0.41502822614663987,2025-04-24 21:49:26.310798,2025-04-24 21:49:35.944266,0 days 00:00:09.633468,True,absolute_error,50,,2,2,179,TPESampler,COMPLETE
193,0.3687014192875795,2025-04-24 21:49:36.118495,2025-04-24 21:50:01.732053,0 days 00:00:25.613558,True,absolute_error,50,,1,2,258,TPESampler,COMPLETE
194,0.41299112894194095,2025-04-24 21:49:42.760345,2025-04-24 21:50:16.313296,0 days 00:00:33.552951,True,absolute_error,50,,2,5,663,TPESampler,COMPLETE
195,0.3956781541782887,2025-04-24 21:50:01.904267,2025-04-24 21:50:07.158400,0 days 00:00:05.254133,True,squared_error,50,,1,8,970,TPESampler,COMPLETE
196,0.36868963385822673,2025-04-24 21:50:07.401102,2025-04-24 21:50:24.085039,0 days 00:00:16.683937,True,absolute_error,50,,1,2,178,TPESampler,COMPLETE
197,0.37104793890605187,2025-04-24 21:50:16.484928,2025-04-24 21:50:40.207806,0 days 00:00:23.722878,True,absolute_error,49,,1,3,261,TPESampler,COMPLETE
198,0.3705412550952625,2025-04-24 21:50:24.270934,2025-04-24 21:50:55.187660,0 days 00:00:30.916726,True,absolute_error,50,,1,3,332,TPESampler,COMPLETE
199,0.3712639256421199,2025-04-24 21:50:26.853713,2025-04-24 21:50:43.704703,0 days 00:00:16.850990,True,absolute_error,49,,1,3,178,TPESampler,COMPLETE
200,0.5651144563898693,2025-04-24 21:50:40.392736,2025-04-24 21:50:42.005447,0 days 00:00:01.612711,False,squared_error,19,sqrt,1,18,841,TPESampler,COMPLETE
201,0.3983174651646338,2025-04-24 21:50:42.177005,2025-04-24 21:50:46.218709,0 days 00:00:04.041704,True,absolute_error,48,sqrt,1,2,169,TPESampler,COMPLETE
202,0.3746528132479794,2025-04-24 21:50:43.873978,2025-04-24 21:52:11.820447,0 days 00:01:27.946469,True,absolute_error,45,,1,5,1000,TPESampler,COMPLETE
203,0.493391634692171,2025-04-24 21:50:46.382936,2025-04-24 21:50:47.535850,0 days 00:00:01.152914,True,squared_error,39,sqrt,1,31,366,TPESampler,COMPLETE
204,0.8617118996907449,2025-04-24 21:50:47.710059,2025-04-24 21:50:48.511138,0 days 00:00:00.801079,True,squared_error,8,log2,1,23,258,TPESampler,COMPLETE
205,0.3708342027356931,2025-04-24 21:50:48.682029,2025-04-24 21:51:10.835912,0 days 00:00:22.153883,True,absolute_error,45,,1,3,245,TPESampler,COMPLETE
206,0.36889898077595334,2025-04-24 21:50:55.359755,2025-04-24 21:51:22.432229,0 days 00:00:27.072474,True,absolute_error,48,,1,2,292,TPESampler,COMPLETE
207,0.36846094913840943,2025-04-24 21:51:11.025872,2025-04-24 21:51:34.482399,0 days 00:00:23.456527,True,absolute_error,49,,1,2,256,TPESampler,COMPLETE
208,0.37023967897875326,2025-04-24 21:51:22.632984,2025-04-24 21:51:44.651849,0 days 00:00:22.018865,True,absolute_error,47,,1,2,239,TPESampler,COMPLETE
209,0.4369525154000905,2025-04-24 21:51:34.655474,2025-04-24 21:52:40.017719,0 days 00:01:05.362245,False,absolute_error,49,,1,2,428,TPESampler,COMPLETE
210,0.4139746567802106,2025-04-24 21:51:44.827749,2025-04-24 21:52:03.322156,0 days 00:00:18.494407,True,absolute_error,50,,2,2,357,TPESampler,COMPLETE
211,0.3711073465708319,2025-04-24 21:52:03.486688,2025-04-24 21:52:14.890754,0 days 00:00:11.404066,True,absolute_error,50,,1,3,121,TPESampler,COMPLETE
212,0.36825440742794374,2025-04-24 21:52:12.155622,2025-04-24 21:52:30.045054,0 days 00:00:17.889432,True,absolute_error,50,,1,2,191,TPESampler,COMPLETE
213,0.3699357179692545,2025-04-24 21:52:15.084932,2025-04-24 21:52:41.004460,0 days 00:00:25.919528,True,absolute_error,39,,1,2,283,TPESampler,COMPLETE
214,0.7351109962166581,2025-04-24 21:52:30.206155,2025-04-24 21:52:32.098690,0 days 00:00:01.892535,True,squared_error,15,log2,1,2,873,TPESampler,COMPLETE
215,0.36770817716883314,2025-04-24 21:52:32.327397,2025-04-24 21:52:51.475582,0 days 00:00:19.148185,True,absolute_error,49,,1,2,208,TPESampler,COMPLETE
216,0.36877288150200016,2025-04-24 21:52:40.207835,2025-04-24 21:53:01.528225,0 days 00:00:21.320390,True,absolute_error,49,,1,2,220,TPESampler,COMPLETE
217,0.37011743620673665,2025-04-24 21:52:41.164143,2025-04-24 21:52:52.777593,0 days 00:00:11.613450,True,absolute_error,49,,1,2,122,TPESampler,COMPLETE
218,0.3681660216574524,2025-04-24 21:52:51.809141,2025-04-24 21:53:10.850080,0 days 00:00:19.040939,True,absolute_error,50,,1,2,183,TPESampler,COMPLETE
219,0.4621144400461499,2025-04-24 21:52:53.064924,2025-04-24 21:52:59.298937,0 days 00:00:06.234013,True,absolute_error,50,log2,1,3,361,TPESampler,COMPLETE
220,0.36912660750160703,2025-04-24 21:52:59.471270,2025-04-24 21:54:31.704863,0 days 00:01:32.233593,True,absolute_error,48,,1,2,996,TPESampler,COMPLETE
221,0.8970727806881609,2025-04-24 21:53:01.699504,2025-04-24 21:53:02.688644,0 days 00:00:00.989140,True,absolute_error,27,sqrt,10,2,252,TPESampler,COMPLETE
222,0.41525646279551537,2025-04-24 21:53:02.847848,2025-04-24 21:53:16.198084,0 days 00:00:13.350236,True,absolute_error,49,,2,3,239,TPESampler,COMPLETE
223,0.36781730916147154,2025-04-24 21:53:11.030449,2025-04-24 21:53:28.230984,0 days 00:00:17.200535,True,absolute_error,49,,1,2,168,TPESampler,COMPLETE
224,0.3875389505882506,2025-04-24 21:53:16.360753,2025-04-24 21:53:43.458702,0 days 00:00:27.097949,False,absolute_error,45,sqrt,1,3,834,TPESampler,COMPLETE
225,0.3692031859785476,2025-04-24 21:53:28.397453,2025-04-24 21:53:39.849117,0 days 00:00:11.451664,True,absolute_error,50,,1,2,122,TPESampler,COMPLETE
226,0.36963308553511376,2025-04-24 21:53:40.021322,2025-04-24 21:54:09.599581,0 days 00:00:29.578259,True,absolute_error,50,,1,2,318,TPESampler,COMPLETE
227,0.3722609674403839,2025-04-24 21:53:43.629365,2025-04-24 21:53:59.600919,0 days 00:00:15.971554,True,absolute_error,44,,1,2,173,TPESampler,COMPLETE
228,0.36860042142052235,2025-04-24 21:53:59.803756,2025-04-24 21:54:26.213384,0 days 00:00:26.409628,True,absolute_error,46,,1,2,290,TPESampler,COMPLETE
229,0.3708833160260426,2025-04-24 21:54:09.763073,2025-04-24 21:54:31.840900,0 days 00:00:22.077827,True,absolute_error,47,,1,2,241,TPESampler,COMPLETE
230,0.37303702560737073,2025-04-24 21:54:26.388728,2025-04-24 21:54:38.596992,0 days 00:00:12.208264,True,absolute_error,48,,1,2,130,TPESampler,COMPLETE
231,0.3696060246047922,2025-04-24 21:54:31.876151,2025-04-24 21:54:56.218050,0 days 00:00:24.341899,True,absolute_error,49,,1,3,252,TPESampler,COMPLETE
232,0.36763180568217557,2025-04-24 21:54:32.004782,2025-04-24 21:54:50.975163,0 days 00:00:18.970381,True,absolute_error,50,,1,2,205,TPESampler,COMPLETE
233,0.36955815406528986,2025-04-24 21:54:38.767583,2025-04-24 21:55:09.774126,0 days 00:00:31.006543,True,absolute_error,49,,1,2,331,TPESampler,COMPLETE
234,0.3683992735023994,2025-04-24 21:54:51.163660,2025-04-24 21:55:18.591121,0 days 00:00:27.427461,True,absolute_error,49,,1,2,301,TPESampler,COMPLETE
235,0.4337825913820676,2025-04-24 21:54:56.389745,2025-04-24 21:55:23.300974,0 days 00:00:26.911229,False,absolute_error,49,,1,3,172,TPESampler,COMPLETE
236,0.3679910154990719,2025-04-24 21:55:09.940725,2025-04-24 21:55:23.077296,0 days 00:00:13.136571,True,absolute_error,49,,1,2,141,TPESampler,COMPLETE
237,0.41556450501125874,2025-04-24 21:55:18.759570,2025-04-24 21:55:29.117919,0 days 00:00:10.358349,True,absolute_error,50,,2,2,195,TPESampler,COMPLETE
238,0.3681306664129636,2025-04-24 21:55:23.258349,2025-04-24 21:55:46.052947,0 days 00:00:22.794598,True,absolute_error,50,,1,2,201,TPESampler,COMPLETE
239,0.36963308553511376,2025-04-24 21:55:23.496871,2025-04-24 21:55:57.476924,0 days 00:00:33.980053,True,absolute_error,50,,1,2,318,TPESampler,COMPLETE
240,0.3684332321503814,2025-04-24 21:55:29.492172,2025-04-24 21:55:53.554786,0 days 00:00:24.062614,True,absolute_error,49,,1,2,213,TPESampler,COMPLETE
241,0.37094130636501377,2025-04-24 21:55:46.227731,2025-04-24 21:56:14.724620,0 days 00:00:28.496889,True,absolute_error,47,,1,2,308,TPESampler,COMPLETE
242,0.414927678508981,2025-04-24 21:55:53.731865,2025-04-24 21:56:07.270947,0 days 00:00:13.539082,True,absolute_error,37,,2,2,250,TPESampler,COMPLETE
243,0.3678802085720337,2025-04-24 21:55:57.643618,2025-04-24 21:56:19.108889,0 days 00:00:21.465271,True,absolute_error,50,,1,2,233,TPESampler,COMPLETE
244,0.45726713372784605,2025-04-24 21:56:07.438007,2025-04-24 21:56:10.575657,0 days 00:00:03.137650,True,absolute_error,48,log2,1,2,202,TPESampler,COMPLETE
245,0.3712033583608888,2025-04-24 21:56:10.732799,2025-04-24 21:56:28.214031,0 days 00:00:17.481232,True,absolute_error,48,,1,2,190,TPESampler,COMPLETE
246,0.3703897952554936,2025-04-24 21:56:14.890741,2025-04-24 21:56:31.805494,0 days 00:00:16.914753,True,absolute_error,50,,1,3,182,TPESampler,COMPLETE
247,0.3684332321503814,2025-04-24 21:56:19.276149,2025-04-24 21:56:39.130154,0 days 00:00:19.854005,True,absolute_error,49,,1,2,213,TPESampler,COMPLETE
248,0.566581324364072,2025-04-24 21:56:28.397283,2025-04-24 21:57:03.158105,0 days 00:00:34.760822,True,absolute_error,5,,1,17,605,TPESampler,COMPLETE
249,0.5417642150872086,2025-04-24 21:56:32.023399,2025-04-24 21:56:37.995230,0 days 00:00:05.971831,True,absolute_error,10,,3,40,175,TPESampler,COMPLETE
250,0.3695176442612045,2025-04-24 21:56:38.170594,2025-04-24 21:56:57.598007,0 days 00:00:19.427413,True,absolute_error,42,,1,2,212,TPESampler,COMPLETE
251,0.3690909040063546,2025-04-24 21:56:39.295057,2025-04-24 21:56:56.180126,0 days 00:00:16.885069,True,absolute_error,49,,1,2,181,TPESampler,COMPLETE
252,0.367402771739391,2025-04-24 21:56:56.354494,2025-04-24 21:57:23.172883,0 days 00:00:26.818389,True,absolute_error,50,,1,2,292,TPESampler,COMPLETE
253,0.37746272749744464,2025-04-24 21:56:57.764498,2025-04-24 21:57:29.049197,0 days 00:00:31.284699,True,absolute_error,39,,1,5,342,TPESampler,COMPLETE
254,0.3675525469264816,2025-04-24 21:57:03.336997,2025-04-24 21:57:21.900893,0 days 00:00:18.563896,True,absolute_error,50,,1,2,203,TPESampler,COMPLETE
255,0.37023741095121787,2025-04-24 21:57:22.073555,2025-04-24 21:57:42.223858,0 days 00:00:20.150303,True,absolute_error,48,,1,2,208,TPESampler,COMPLETE
256,0.3710261173567655,2025-04-24 21:57:23.338587,2025-04-24 21:57:59.052924,0 days 00:00:35.714337,True,absolute_error,50,,1,2,375,TPESampler,COMPLETE
257,0.36901461280871867,2025-04-24 21:57:29.223882,2025-04-24 21:57:49.621258,0 days 00:00:20.397376,True,absolute_error,50,,1,2,223,TPESampler,COMPLETE
258,0.41499115064123027,2025-04-24 21:57:42.394018,2025-04-24 21:57:55.578647,0 days 00:00:13.184629,True,absolute_error,49,,2,2,252,TPESampler,COMPLETE
259,0.3687624686212288,2025-04-24 21:57:49.919084,2025-04-24 21:58:07.783126,0 days 00:00:17.864042,True,absolute_error,49,,1,2,183,TPESampler,COMPLETE
260,0.378055538683468,2025-04-24 21:57:55.793806,2025-04-24 21:58:24.452971,0 days 00:00:28.659165,True,absolute_error,49,,1,6,291,TPESampler,COMPLETE
261,0.3711471596726601,2025-04-24 21:57:59.242205,2025-04-24 21:58:10.413008,0 days 00:00:11.170803,True,absolute_error,50,,1,2,104,TPESampler,COMPLETE
262,0.38886180455063113,2025-04-24 21:58:07.954579,2025-04-24 21:58:09.765984,0 days 00:00:01.811405,True,squared_error,48,sqrt,1,2,418,TPESampler,COMPLETE
263,0.4059580231986927,2025-04-24 21:58:10.024613,2025-04-24 21:58:19.423491,0 days 00:00:09.398878,True,absolute_error,46,sqrt,1,3,493,TPESampler,COMPLETE
264,0.370143755987125,2025-04-24 21:58:10.690310,2025-04-24 21:58:41.988990,0 days 00:00:31.298680,True,absolute_error,50,,1,2,336,TPESampler,COMPLETE
265,0.4207277885274291,2025-04-24 21:58:19.602952,2025-04-24 21:58:25.439280,0 days 00:00:05.836328,True,absolute_error,50,,2,2,102,TPESampler,COMPLETE
266,0.5865168612210049,2025-04-24 21:58:24.673504,2025-04-24 21:58:27.832709,0 days 00:00:03.159205,False,squared_error,47,,7,18,590,TPESampler,COMPLETE
267,0.900065121746308,2025-04-24 21:58:25.605978,2025-04-24 21:58:27.965893,0 days 00:00:02.359915,True,absolute_error,24,sqrt,11,50,1000,TPESampler,COMPLETE
268,0.569778808397316,2025-04-24 21:58:28.020592,2025-04-24 21:58:29.453974,0 days 00:00:01.433382,False,squared_error,25,sqrt,2,21,272,TPESampler,COMPLETE
269,0.6587299682281501,2025-04-24 21:58:28.286888,2025-04-24 21:58:31.223702,0 days 00:00:02.936814,False,squared_error,20,,14,5,588,TPESampler,COMPLETE
270,0.36681955626232643,2025-04-24 21:58:29.636860,2025-04-24 21:58:43.923046,0 days 00:00:14.286186,True,absolute_error,50,,1,2,152,TPESampler,COMPLETE
271,0.37080082891632665,2025-04-24 21:58:31.394079,2025-04-24 21:59:01.413816,0 days 00:00:30.019737,True,absolute_error,50,,1,3,329,TPESampler,COMPLETE
272,0.36798238327192206,2025-04-24 21:58:42.163641,2025-04-24 21:59:10.166995,0 days 00:00:28.003354,True,absolute_error,42,,1,2,283,TPESampler,COMPLETE
273,0.3685669292323383,2025-04-24 21:58:44.089307,2025-04-24 21:59:00.845992,0 days 00:00:16.756685,True,absolute_error,50,,1,2,177,TPESampler,COMPLETE
274,0.8444534449696333,2025-04-24 21:59:01.014696,2025-04-24 21:59:07.194292,0 days 00:00:06.179596,False,absolute_error,46,log2,3,10,959,TPESampler,COMPLETE
275,0.3743254261028005,2025-04-24 21:59:01.850034,2025-04-24 21:59:23.723679,0 days 00:00:21.873645,True,absolute_error,50,,1,4,202,TPESampler,COMPLETE
276,0.8754143708133179,2025-04-24 21:59:07.378668,2025-04-24 21:59:08.824256,0 days 00:00:01.445588,True,absolute_error,7,log2,2,9,294,TPESampler,COMPLETE
277,0.40879153386729,2025-04-24 21:59:08.991353,2025-04-24 21:59:13.708489,0 days 00:00:04.717136,True,absolute_error,50,sqrt,1,3,229,TPESampler,COMPLETE
278,0.3720220070739554,2025-04-24 21:59:10.339494,2025-04-24 21:59:41.758686,0 days 00:00:31.419192,True,absolute_error,39,,1,2,324,TPESampler,COMPLETE
279,0.3677137279188673,2025-04-24 21:59:13.949621,2025-04-24 21:59:33.932212,0 days 00:00:19.982591,True,absolute_error,50,,1,2,207,TPESampler,COMPLETE
280,0.3687712407510537,2025-04-24 21:59:23.889905,2025-04-24 21:59:49.084964,0 days 00:00:25.195059,True,absolute_error,50,,1,2,268,TPESampler,COMPLETE
281,0.6182197372458892,2025-04-24 21:59:34.131800,2025-04-24 21:59:35.460594,0 days 00:00:01.328794,True,squared_error,26,,15,6,306,TPESampler,COMPLETE
282,0.416959832515847,2025-04-24 21:59:35.628265,2025-04-24 21:59:42.185867,0 days 00:00:06.557602,True,absolute_error,40,,2,2,115,TPESampler,COMPLETE
283,0.7397348321830607,2025-04-24 21:59:41.919873,2025-04-24 21:59:47.053139,0 days 00:00:05.133266,False,absolute_error,48,sqrt,6,2,702,TPESampler,COMPLETE
284,0.3698190884687568,2025-04-24 21:59:42.361336,2025-04-24 22:00:10.066663,0 days 00:00:27.705327,True,absolute_error,38,,1,2,284,TPESampler,COMPLETE
285,0.4172627330053671,2025-04-24 21:59:47.216567,2025-04-24 21:59:55.658767,0 days 00:00:08.442200,True,absolute_error,48,,2,6,158,TPESampler,COMPLETE
286,0.37077887740137,2025-04-24 21:59:49.261205,2025-04-24 22:00:04.841266,0 days 00:00:15.580061,True,absolute_error,41,,1,2,169,TPESampler,COMPLETE
287,0.3876487537859646,2025-04-24 21:59:55.825265,2025-04-24 21:59:58.913647,0 days 00:00:03.088382,True,squared_error,49,,1,3,439,TPESampler,COMPLETE
288,0.3677137279188673,2025-04-24 21:59:59.081291,2025-04-24 22:00:19.825069,0 days 00:00:20.743778,True,absolute_error,50,,1,2,207,TPESampler,COMPLETE
289,0.9714219386130959,2025-04-24 22:00:05.014737,2025-04-24 22:00:05.638506,0 days 00:00:00.623769,True,squared_error,38,log2,12,31,103,TPESampler,COMPLETE
290,0.900011426105215,2025-04-24 22:00:05.801967,2025-04-24 22:00:09.873556,0 days 00:00:04.071589,False,absolute_error,9,log2,4,5,795,TPESampler,COMPLETE
291,0.5789134715353748,2025-04-24 22:00:10.039791,2025-04-24 22:00:13.061337,0 days 00:00:03.021546,True,squared_error,5,,1,2,793,TPESampler,COMPLETE
292,0.6766075570578685,2025-04-24 22:00:10.225393,2025-04-24 22:00:12.334445,0 days 00:00:02.109052,True,squared_error,21,sqrt,3,11,810,TPESampler,COMPLETE
