number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
58,0.01287052221596241,2025-04-24 21:21:24.676485,2025-04-24 21:23:08.720550,0 days 00:01:44.044065,0.013902761304899902,192,3,2,80,0.0785857692142124,208,2,2,48,0.28370554198825837,80,4,4,64,0.2459289778657292,296,432.0,,2,2,0.004144656860554544,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_58_best_state.pt,"{'learning_rate': 0.004144656860554544, 'lr_reduce': 0.6}",TPESampler,COMPLETE
59,0.0181316826492548,2025-04-24 21:22:09.706547,2025-04-24 21:26:28.486901,0 days 00:04:18.780354,0.025088754914248848,160,3,2,48,0.09900428634250491,160,2,4,80,0.1859499520977898,96,4,3,80,0.27617479068786144,176,440.0,416.0,3,2,0.00047642099935277644,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_59_best_state.pt,"{'learning_rate': 0.00047642099935277644, 'lr_reduce': 0.6}",TPESampler,COMPLETE
60,0.012409836053848267,2025-04-24 21:22:42.011072,2025-04-24 21:24:08.339847,0 days 00:01:26.328775,0.009547024726442699,208,3,4,48,0.15154965461133854,144,4,2,48,0.28715975406106475,112,1,2,112,0.21794645682690822,120,352.0,,2,2,0.004096261841793207,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_60_best_state.pt,"{'learning_rate': 0.004096261841793207, 'lr_reduce': 0.6}",TPESampler,COMPLETE
61,0.09851524978876114,2025-04-24 21:23:08.891128,2025-04-24 21:24:09.185867,0 days 00:01:00.294739,0.035309448946778156,224,4,3,64,0.17212165951097752,80,2,2,48,0.2501883574564222,112,2,3,64,0.22940030149439794,152,456.0,,2,2,0.000933967588251365,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_61_best_state.pt,"{'learning_rate': 0.000933967588251365, 'lr_reduce': 0.6}",TPESampler,COMPLETE
62,0.01569589599967003,2025-04-24 21:24:08.556621,2025-04-24 21:26:11.141058,0 days 00:02:02.584437,0.059897032261372454,160,2,3,64,0.039344890399840536,128,1,3,48,0.2843165472748898,128,4,4,64,0.20889168175766223,112,512.0,216.0,3,2,0.002437113077728417,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_62_best_state.pt,"{'learning_rate': 0.002437113077728417, 'lr_reduce': 0.6}",TPESampler,COMPLETE
63,0.011592217721045017,2025-04-24 21:24:09.334706,2025-04-24 21:26:20.839596,0 days 00:02:11.504890,0.07600848491050771,224,2,3,64,0.17719876240754318,96,4,3,32,0.1516855140772,80,2,4,64,0.26518774214702573,152,512.0,,2,2,0.0030329863485743886,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_63_best_state.pt,"{'learning_rate': 0.0030329863485743886, 'lr_reduce': 0.6}",TPESampler,COMPLETE
64,0.01849687285721302,2025-04-24 21:26:11.350419,2025-04-24 21:27:48.555670,0 days 00:01:37.205251,0.0546026482506165,80,2,1,64,0.0817901775361355,208,2,4,48,0.28760935591901393,128,4,2,96,0.2909794014239706,40,512.0,,2,2,0.001273480860525654,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_64_best_state.pt,"{'learning_rate': 0.001273480860525654, 'lr_reduce': 0.6}",TPESampler,COMPLETE
65,0.02225399948656559,2025-04-24 21:26:21.054200,2025-04-24 21:27:58.034935,0 days 00:01:36.980735,0.04910857584560463,128,2,2,64,0.1051603063785673,96,2,1,48,0.20520170582396505,80,1,4,96,0.2684700462906396,208,512.0,,2,2,0.00520048462417954,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_65_best_state.pt,"{'learning_rate': 0.00520048462417954, 'lr_reduce': 0.6}",TPESampler,COMPLETE
66,0.01748623512685299,2025-04-24 21:26:28.764092,2025-04-24 21:27:53.114917,0 days 00:01:24.350825,0.021155739785841305,256,2,4,32,0.15674453060642698,64,2,2,64,0.2401262331185442,48,2,4,64,0.2931236723078785,128,,,1,2,0.007283646949239989,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_66_best_state.pt,"{'learning_rate': 0.007283646949239989, 'lr_reduce': 0.6}",TPESampler,COMPLETE
67,0.013481472618877888,2025-04-24 21:27:48.749365,2025-04-24 21:30:51.802229,0 days 00:03:03.052864,0.03144375107979054,208,3,3,64,0.06060917158125498,224,2,2,96,0.28386504102486326,128,3,4,64,0.28768099159634264,192,440.0,,2,2,0.008117905393969786,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_67_best_state.pt,"{'learning_rate': 0.008117905393969786, 'lr_reduce': 0.6}",TPESampler,COMPLETE
68,0.20348769426345825,2025-04-24 21:27:53.337906,2025-04-24 21:29:13.084438,0 days 00:01:19.746532,0.06542108187985331,256,3,3,32,0.05097827551616728,80,3,3,64,0.21296402246863777,96,1,3,64,0.18444157186777257,120,,,1,2,0.0009392490474350444,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_68_best_state.pt,"{'learning_rate': 0.0009392490474350444, 'lr_reduce': 0.6}",TPESampler,COMPLETE
69,0.014996303245425224,2025-04-24 21:27:58.192728,2025-04-24 21:30:43.612792,0 days 00:02:45.420064,0.0050482737530682924,208,2,4,80,0.06858736647929253,160,1,3,64,0.192677736128711,128,4,4,80,0.29416819399464145,432,512.0,,2,2,0.00081437750636955,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_69_best_state.pt,"{'learning_rate': 0.00081437750636955, 'lr_reduce': 0.6}",TPESampler,COMPLETE
70,0.01524102222174406,2025-04-24 21:29:13.316498,2025-04-24 21:31:23.248983,0 days 00:02:09.932485,0.082627075369805,192,3,2,80,0.16189081442016526,96,4,3,48,0.2729557947709885,96,1,2,32,0.2653424419512078,32,416.0,,2,2,0.005878396972248739,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_70_best_state.pt,"{'learning_rate': 0.005878396972248739, 'lr_reduce': 0.6}",TPESampler,COMPLETE
71,0.013693955726921558,2025-04-24 21:30:43.816272,2025-04-24 21:33:08.234403,0 days 00:02:24.418131,0.06703268354760211,240,2,2,48,0.059795854873291115,256,2,4,64,0.13677768222712122,96,1,3,80,0.2831701861358732,264,432.0,,2,2,0.0011216888138490173,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_71_best_state.pt,"{'learning_rate': 0.0011216888138490173, 'lr_reduce': 0.6}",TPESampler,COMPLETE
72,0.013345910236239433,2025-04-24 21:30:51.940310,2025-04-24 21:32:57.038627,0 days 00:02:05.098317,0.016027586012718385,256,3,4,32,0.19761325126431356,112,3,3,64,0.1444019511970303,112,2,4,96,0.253396820438657,176,360.0,,2,2,0.0072443254795019245,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_72_best_state.pt,"{'learning_rate': 0.0072443254795019245, 'lr_reduce': 0.6}",TPESampler,COMPLETE
73,0.014757627621293068,2025-04-24 21:31:23.499853,2025-04-24 21:33:13.847862,0 days 00:01:50.348009,0.10535694181330882,144,4,3,48,0.25535451647458374,64,2,1,112,0.2509812100245058,112,2,4,32,0.24598774929658576,184,504.0,,2,2,0.0058581103364952055,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_73_best_state.pt,"{'learning_rate': 0.0058581103364952055, 'lr_reduce': 0.6}",TPESampler,COMPLETE
74,0.015138520859181881,2025-04-24 21:32:57.251389,2025-04-24 21:34:44.778968,0 days 00:01:47.527579,0.023993498527398738,64,2,4,96,0.21226786676037776,64,3,1,112,0.2880656328468205,112,1,4,32,0.2747176150556178,232,512.0,,2,2,0.0012446783088902358,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_74_best_state.pt,"{'learning_rate': 0.0012446783088902358, 'lr_reduce': 0.6}",TPESampler,COMPLETE
75,0.010821987874805927,2025-04-24 21:33:08.446749,2025-04-24 21:34:19.911035,0 days 00:01:11.464286,0.12056802636791468,96,4,3,96,0.22366640604868857,80,4,1,96,0.2019687585417995,128,3,3,48,0.278127097761457,440,448.0,,2,1,0.004923091666383405,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_75_best_state.pt,"{'learning_rate': 0.004923091666383405, 'lr_reduce': 0.6}",TPESampler,COMPLETE
76,0.011147200129926205,2025-04-24 21:33:14.031340,2025-04-24 21:34:43.696791,0 days 00:01:29.665451,0.10693295309436936,112,4,4,80,0.129320734061868,64,4,1,96,0.2438080998855666,128,3,4,80,0.18298804981452937,216,456.0,,2,2,0.005715772580078452,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_76_best_state.pt,"{'learning_rate': 0.005715772580078452, 'lr_reduce': 0.6}",TPESampler,COMPLETE
77,0.018409764394164085,2025-04-24 21:34:20.121572,2025-04-24 21:35:09.604315,0 days 00:00:49.482743,0.10892339413852536,112,3,4,64,0.2631193982512763,80,4,1,80,0.28525222027029373,112,2,2,48,0.2817107523946826,344,392.0,,2,1,0.004891160412744417,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_77_best_state.pt,"{'learning_rate': 0.004891160412744417, 'lr_reduce': 0.6}",TPESampler,COMPLETE
78,0.03378022089600563,2025-04-24 21:34:43.906534,2025-04-24 21:36:25.250158,0 days 00:01:41.343624,0.14045986701812846,80,4,2,112,0.11604290994153821,96,4,1,80,0.16526593530846506,128,3,2,48,0.24111933699409258,376,424.0,,2,1,0.00595998953745387,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_78_best_state.pt,"{'learning_rate': 0.00595998953745387, 'lr_reduce': 0.6}",TPESampler,COMPLETE
79,0.014739751815795898,2025-04-24 21:34:44.962841,2025-04-24 21:36:33.681808,0 days 00:01:48.718967,0.00860853483513961,256,4,3,32,0.15074202793159336,64,2,2,64,0.1978874196350291,80,2,3,80,0.25676750670187504,64,184.0,320.0,3,2,0.004300784817169695,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_79_best_state.pt,"{'learning_rate': 0.004300784817169695, 'lr_reduce': 0.6}",TPESampler,COMPLETE
80,0.010179904289543629,2025-04-24 21:35:09.789356,2025-04-24 21:36:46.432536,0 days 00:01:36.643180,0.14110598738329166,256,3,2,96,0.03868241646986361,144,2,2,48,0.2117031249475713,128,1,4,96,0.29756250516016786,304,432.0,176.0,3,2,0.0018598697636132524,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_80_best_state.pt,"{'learning_rate': 0.0018598697636132524, 'lr_reduce': 0.6}",TPESampler,COMPLETE
81,0.015764320269227028,2025-04-24 21:36:25.407546,2025-04-24 21:38:26.903644,0 days 00:02:01.496098,0.15836143160041297,64,4,3,96,0.20285471926021842,128,4,1,96,0.26435310636430803,128,3,3,32,0.2835128367486122,392,432.0,,2,1,0.0025407757600384704,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_81_best_state.pt,"{'learning_rate': 0.0025407757600384704, 'lr_reduce': 0.6}",TPESampler,COMPLETE
82,0.01576395332813263,2025-04-24 21:36:33.915702,2025-04-24 21:39:13.120708,0 days 00:02:39.205006,0.04374294947536536,144,4,2,32,0.1449464702478696,64,2,3,80,0.28788907640262507,112,1,4,80,0.22517902384686025,48,336.0,,2,2,0.0022967907729251518,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_82_best_state.pt,"{'learning_rate': 0.0022967907729251518, 'lr_reduce': 0.6}",TPESampler,COMPLETE
83,0.01936703361570835,2025-04-24 21:36:46.659314,2025-04-24 21:42:06.069943,0 days 00:05:19.410629,0.06636830770788466,256,2,2,112,0.05923917483184496,112,2,3,48,0.24671199177968473,112,1,4,112,0.2932467203908143,304,432.0,136.0,3,2,0.0005290976438483394,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_83_best_state.pt,"{'learning_rate': 0.0005290976438483394, 'lr_reduce': 0.6}",TPESampler,COMPLETE
84,0.013170471414923668,2025-04-24 21:38:27.073988,2025-04-24 21:40:15.929611,0 days 00:01:48.855623,0.13500231470493593,240,4,2,96,0.029523248278953865,112,3,2,48,0.23679930511323496,96,1,4,112,0.28233634589045764,448,432.0,224.0,3,2,0.006545754878132557,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_84_best_state.pt,"{'learning_rate': 0.006545754878132557, 'lr_reduce': 0.6}",TPESampler,COMPLETE
85,0.010943567380309105,2025-04-24 21:39:13.361881,2025-04-24 21:42:38.635608,0 days 00:03:25.273727,0.09296265834502966,96,3,3,32,0.2204014111774156,80,3,3,32,0.22308633847670564,48,2,1,64,0.2604737349184931,328,,,1,2,0.0014997489617988031,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_85_best_state.pt,"{'learning_rate': 0.0014997489617988031, 'lr_reduce': 0.6}",TPESampler,COMPLETE
86,0.012207061983644962,2025-04-24 21:40:16.089576,2025-04-24 21:42:34.918052,0 days 00:02:18.828476,0.07797049993185455,224,2,3,80,0.055064141129994235,208,1,2,32,0.2541570756599456,128,2,4,64,0.2942591886642264,264,440.0,,2,2,0.0020625070223165114,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_86_best_state.pt,"{'learning_rate': 0.0020625070223165114, 'lr_reduce': 0.6}",TPESampler,COMPLETE
87,0.013855197466909885,2025-04-24 21:42:06.291788,2025-04-24 21:43:31.409017,0 days 00:01:25.117229,0.11824274823237803,256,3,2,80,0.04312922686839811,128,2,2,32,0.09082460509130955,128,1,3,80,0.2875694566113963,320,448.0,160.0,3,2,0.0019152600658903709,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_87_best_state.pt,"{'learning_rate': 0.0019152600658903709, 'lr_reduce': 0.6}",TPESampler,COMPLETE
88,0.012959154322743416,2025-04-24 21:42:35.255254,2025-04-24 21:44:22.746640,0 days 00:01:47.491386,0.002018768420258811,224,4,4,80,0.004536805876921023,160,2,1,80,0.2429798582221678,112,3,4,96,0.2717861520337905,176,368.0,,2,2,0.0018041651234050595,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_88_best_state.pt,"{'learning_rate': 0.0018041651234050595, 'lr_reduce': 0.6}",TPESampler,COMPLETE
89,0.02161596529185772,2025-04-24 21:42:38.834641,2025-04-24 21:44:52.728733,0 days 00:02:13.894092,0.10073812486119113,144,3,3,32,0.1662055907177173,128,3,3,32,0.17383170930351297,48,1,1,48,0.2710255106466242,328,376.0,,2,2,0.0007773130473061967,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_89_best_state.pt,"{'learning_rate': 0.0007773130473061967, 'lr_reduce': 0.6}",TPESampler,COMPLETE
90,0.1762387454509735,2025-04-24 21:43:31.600999,2025-04-24 21:45:26.354338,0 days 00:01:54.753339,0.09714220691382426,80,4,3,48,0.2457725276874445,80,3,4,48,0.18235376496308447,64,3,1,32,0.22563830469558094,432,,,1,2,0.0004551338788953079,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_90_best_state.pt,"{'learning_rate': 0.0004551338788953079, 'lr_reduce': 0.6}",TPESampler,COMPLETE
91,0.014761537313461304,2025-04-24 21:44:22.923553,2025-04-24 21:45:35.569676,0 days 00:01:12.646123,0.10643968698844292,128,3,2,32,0.23483807114057598,96,3,2,48,0.21949019159930358,96,3,1,64,0.25669600828546385,200,368.0,,2,2,0.0017219548857035191,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_91_best_state.pt,"{'learning_rate': 0.0017219548857035191, 'lr_reduce': 0.6}",TPESampler,COMPLETE
92,0.01833561807870865,2025-04-24 21:44:52.937765,2025-04-24 21:45:55.623482,0 days 00:01:02.685717,0.06992223694664405,80,4,3,112,0.26381374719281286,64,4,2,128,0.08725887863846332,128,3,3,32,0.2032101204225718,496,264.0,,2,1,0.005041604755735372,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_92_best_state.pt,"{'learning_rate': 0.005041604755735372, 'lr_reduce': 0.6}",TPESampler,COMPLETE
93,0.018396496772766113,2025-04-24 21:45:26.594187,2025-04-24 21:46:50.819689,0 days 00:01:24.225502,0.1907408226973878,208,2,2,96,0.019324893980191337,128,1,1,80,0.22410921648955023,112,1,4,96,0.24559962893947065,336,512.0,272.0,3,2,0.0008306346961523898,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_93_best_state.pt,"{'learning_rate': 0.0008306346961523898, 'lr_reduce': 0.6}",TPESampler,COMPLETE
94,0.013461636379361153,2025-04-24 21:45:35.821819,2025-04-24 21:46:53.286056,0 days 00:01:17.464237,0.10730296799586037,240,3,4,112,0.11443933437532625,192,1,3,48,0.0897222629988742,80,1,4,80,0.251429372824932,280,456.0,,2,2,0.0020356953600319306,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_94_best_state.pt,"{'learning_rate': 0.0020356953600319306, 'lr_reduce': 0.6}",TPESampler,COMPLETE
95,0.03267155960202217,2025-04-24 21:45:55.772181,2025-04-24 21:47:53.950753,0 days 00:01:58.178572,0.02417224010849795,80,2,3,80,0.17698393676699464,64,3,3,32,0.2951362342500954,96,2,3,48,0.18401196960217417,152,,,1,1,0.001416998176418358,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_95_best_state.pt,"{'learning_rate': 0.001416998176418358, 'lr_reduce': 0.6}",TPESampler,COMPLETE
96,0.02082894742488861,2025-04-24 21:46:51.068105,2025-04-24 21:48:04.528690,0 days 00:01:13.460585,0.14453483886911933,144,3,3,64,0.1483396561324194,64,4,1,96,0.13521307089072065,96,3,4,64,0.2557023738354549,440,,,1,1,0.0068144560248187954,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_96_best_state.pt,"{'learning_rate': 0.0068144560248187954, 'lr_reduce': 0.6}",TPESampler,COMPLETE
97,0.05617940053343773,2025-04-24 21:46:53.538653,2025-04-24 21:49:18.604634,0 days 00:02:25.065981,0.08840315209183816,80,3,4,32,0.19184574419657846,80,3,3,48,0.22461582979785136,48,2,1,64,0.21411573333725759,336,,,1,2,0.0012199692751703338,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_97_best_state.pt,"{'learning_rate': 0.0012199692751703338, 'lr_reduce': 0.6}",TPESampler,COMPLETE
98,0.018513936549425125,2025-04-24 21:47:54.212689,2025-04-24 21:49:32.715686,0 days 00:01:38.502997,0.01969236261082581,160,3,1,80,0.07309072971552381,192,2,4,112,0.22494306677832435,112,4,3,96,0.29414811091681603,264,456.0,112.0,3,2,0.0075733367359064,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_98_best_state.pt,"{'learning_rate': 0.0075733367359064, 'lr_reduce': 0.6}",TPESampler,COMPLETE
99,0.010711833834648132,2025-04-24 21:48:04.900940,2025-04-24 21:49:25.681155,0 days 00:01:20.780215,0.11831668481065147,208,4,2,32,0.0897027488926028,128,3,3,32,0.20080856649036766,96,3,4,48,0.2670868183861119,32,456.0,,2,2,0.004354664386980264,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_99_best_state.pt,"{'learning_rate': 0.004354664386980264, 'lr_reduce': 0.6}",TPESampler,COMPLETE
100,0.021715139970183372,2025-04-24 21:49:18.774532,2025-04-24 21:51:17.533803,0 days 00:01:58.759271,0.004634971414717866,96,2,3,80,9.220801296478537e-05,112,3,3,96,0.29475723488205746,128,3,2,112,0.24175234886147723,144,512.0,368.0,3,2,0.0013407267613603916,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_100_best_state.pt,"{'learning_rate': 0.0013407267613603916, 'lr_reduce': 0.6}",TPESampler,COMPLETE
101,0.01163329929113388,2025-04-24 21:49:26.011871,2025-04-24 21:50:21.851838,0 days 00:00:55.839967,0.10233028041233412,176,3,3,48,0.14060372000782959,80,3,1,48,0.2825174919111527,112,2,4,80,0.2959646185459364,168,400.0,,2,2,0.0028341462070465987,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_101_best_state.pt,"{'learning_rate': 0.0028341462070465987, 'lr_reduce': 0.6}",TPESampler,COMPLETE
102,1.0759191513061523,2025-04-24 21:49:32.871054,2025-04-24 21:49:55.193205,0 days 00:00:22.322151,0.06727009544597111,160,4,4,80,0.13401905055017949,112,3,3,32,0.2535390327031658,112,3,2,80,0.24964352504683202,208,,,1,2,0.006777233665563104,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_102_best_state.pt,"{'learning_rate': 0.006777233665563104, 'lr_reduce': 0.6}",TPESampler,COMPLETE
103,0.015422978438436985,2025-04-24 21:49:55.389238,2025-04-24 21:51:51.017400,0 days 00:01:55.628162,0.14678525618082652,128,4,2,32,0.0711913508911397,160,4,4,32,0.16815216340509953,128,3,3,64,0.26775975729067225,32,464.0,,2,2,0.004281551053174922,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_103_best_state.pt,"{'learning_rate': 0.004281551053174922, 'lr_reduce': 0.6}",TPESampler,COMPLETE
104,0.012435607612133026,2025-04-24 21:50:22.060252,2025-04-24 21:51:27.106013,0 days 00:01:05.045761,0.039347676918721264,240,3,1,32,0.10229242301999168,256,3,3,32,0.19925794805453528,64,2,4,32,0.2420193924933262,104,440.0,240.0,3,2,0.002001034489124448,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_104_best_state.pt,"{'learning_rate': 0.002001034489124448, 'lr_reduce': 0.6}",TPESampler,COMPLETE
105,0.012997359037399292,2025-04-24 21:51:17.690450,2025-04-24 21:53:26.053202,0 days 00:02:08.362752,0.05413878097820833,224,4,1,32,0.04156680733115142,112,3,4,32,0.20242273697459193,64,4,3,32,0.2125813096037008,120,472.0,,2,1,0.003690485856410802,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_105_best_state.pt,"{'learning_rate': 0.003690485856410802, 'lr_reduce': 0.6}",TPESampler,COMPLETE
106,0.024387210607528687,2025-04-24 21:51:27.326322,2025-04-24 21:53:43.147827,0 days 00:02:15.821505,0.1331917640583762,256,3,4,80,0.19724124057257011,240,1,2,32,0.18659946471659644,128,2,4,112,0.297548816548142,192,456.0,,2,2,0.005619696818483199,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_106_best_state.pt,"{'learning_rate': 0.005619696818483199, 'lr_reduce': 0.6}",TPESampler,COMPLETE
107,0.02574765495955944,2025-04-24 21:51:51.205852,2025-04-24 21:53:20.706517,0 days 00:01:29.500665,0.1033161138286357,224,3,4,32,0.11776579669778503,192,3,2,48,0.13593066496494904,96,2,3,32,0.2462514840628568,152,392.0,,2,2,0.0015723747372434174,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_107_best_state.pt,"{'learning_rate': 0.0015723747372434174, 'lr_reduce': 0.6}",TPESampler,COMPLETE
108,0.02045004814863205,2025-04-24 21:53:20.853829,2025-04-24 21:54:58.155809,0 days 00:01:37.301980,0.12998107981278026,176,4,3,96,0.2634916986911672,80,3,2,80,0.19709059181436167,128,3,4,32,0.2584876216136735,352,504.0,,2,1,0.004839082889091621,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_108_best_state.pt,"{'learning_rate': 0.004839082889091621, 'lr_reduce': 0.6}",TPESampler,COMPLETE
109,0.01545537170022726,2025-04-24 21:53:26.252821,2025-04-24 21:54:50.613657,0 days 00:01:24.360836,0.09143035453083977,256,3,3,48,0.1406086047805337,224,2,2,80,0.10712111084603007,96,3,4,96,0.2408169396364515,296,448.0,,2,2,0.0010674680367212766,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_109_best_state.pt,"{'learning_rate': 0.0010674680367212766, 'lr_reduce': 0.6}",TPESampler,COMPLETE
110,0.01678885519504547,2025-04-24 21:53:43.385140,2025-04-24 21:55:32.978124,0 days 00:01:49.592984,0.1332219430310231,192,4,1,48,0.1499087052651061,80,3,2,48,0.13445710267727273,96,3,4,48,0.21555072346777482,32,504.0,,2,2,0.005291692535308977,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_110_best_state.pt,"{'learning_rate': 0.005291692535308977, 'lr_reduce': 0.6}",TPESampler,COMPLETE
111,0.017136752605438232,2025-04-24 21:54:50.767515,2025-04-24 21:56:31.683810,0 days 00:01:40.916295,0.17362606975352302,96,3,4,112,0.24824957048214114,80,4,1,64,0.11703132955160686,112,4,3,64,0.2628764363355483,512,392.0,,2,1,0.0017505483801367773,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_111_best_state.pt,"{'learning_rate': 0.0017505483801367773, 'lr_reduce': 0.6}",TPESampler,COMPLETE
112,0.015802914276719093,2025-04-24 21:54:58.335222,2025-04-24 21:57:30.486061,0 days 00:02:32.150839,0.08941192895762717,192,4,3,32,0.07864170709740267,144,4,3,32,0.21613094192244167,112,1,4,64,0.2180405411215834,112,128.0,,2,2,0.006808881936124446,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_112_best_state.pt,"{'learning_rate': 0.006808881936124446, 'lr_reduce': 0.6}",TPESampler,COMPLETE
