number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_subsample,system_attrs_auto:sampler,state
2159,0.23540097357782278,2025-04-24 22:40:31.513240,2025-04-24 22:40:35.500044,0 days 00:00:03.986804,0.08788781583545968,11,sqrt,1,10,1500,0.8643293859188577,TPESampler,COMPLETE
2160,0.2380775974965087,2025-04-24 22:40:32.913441,2025-04-24 22:40:36.537951,0 days 00:00:03.624510,0.09442737209198154,12,sqrt,1,17,1385,0.8080965623105045,TPESampler,COMPLETE
2161,0.27782026988429825,2025-04-24 22:40:32.957851,2025-04-24 22:40:35.005848,0 days 00:00:02.047997,0.09431868864784776,10,sqrt,2,20,526,0.7012705585597225,TPESampler,COMPLETE
2162,0.26241287119506457,2025-04-24 22:40:35.335545,2025-04-24 22:40:39.132824,0 days 00:00:03.797279,0.09419638783594357,10,sqrt,3,15,1452,0.8039948063245843,TPESampler,COMPLETE
2163,0.2595371090657076,2025-04-24 22:40:35.841341,2025-04-24 22:40:39.377596,0 days 00:00:03.536255,0.09811393621307002,12,sqrt,3,18,1272,0.8777816651363087,TPESampler,COMPLETE
2164,0.48525481875306625,2025-04-24 22:40:36.759955,2025-04-24 22:40:39.383972,0 days 00:00:02.624017,0.010291058658957238,8,sqrt,9,5,1053,0.6250762682029072,TPESampler,COMPLETE
2165,0.25853522845690957,2025-04-24 22:40:39.346102,2025-04-24 22:40:42.241687,0 days 00:00:02.895585,0.08900811739384783,12,sqrt,1,20,1096,0.8186889778916112,TPESampler,COMPLETE
2166,0.41356359784456753,2025-04-24 22:40:39.695801,2025-04-24 22:40:41.452958,0 days 00:00:01.757157,0.02350753984497983,7,,9,10,206,0.7866972949049307,TPESampler,COMPLETE
2167,0.24444332468148725,2025-04-24 22:40:39.764315,2025-04-24 22:40:43.023173,0 days 00:00:03.258858,0.04319898308002589,11,sqrt,1,13,1191,0.7314169328469239,TPESampler,COMPLETE
2168,0.23665582455220988,2025-04-24 22:40:41.657669,2025-04-24 22:40:44.789981,0 days 00:00:03.132312,0.07806513153550952,12,sqrt,1,15,1169,0.8644651801797901,TPESampler,COMPLETE
2169,0.2579931686183876,2025-04-24 22:40:42.457514,2025-04-24 22:40:44.876952,0 days 00:00:02.419438,0.08437189659283116,11,sqrt,1,7,840,0.9630363417984699,TPESampler,COMPLETE
2170,0.22851176338345333,2025-04-24 22:40:43.236936,2025-04-24 22:40:46.781914,0 days 00:00:03.544978,0.09701945570597957,11,sqrt,1,15,1361,0.8908346378279239,TPESampler,COMPLETE
2171,0.2624520625185196,2025-04-24 22:40:44.969663,2025-04-24 22:40:48.354933,0 days 00:00:03.385270,0.07852748868851406,10,sqrt,3,13,1226,0.8720086973094165,TPESampler,COMPLETE
2172,0.27211240146416094,2025-04-24 22:40:45.114043,2025-04-24 22:40:48.717677,0 days 00:00:03.603634,0.0855670472208415,11,log2,1,15,1377,0.8846313413146817,TPESampler,COMPLETE
2173,0.268643960741849,2025-04-24 22:40:46.995713,2025-04-24 22:40:50.190685,0 days 00:00:03.194972,0.04950687001994992,11,sqrt,3,18,1172,0.8131757604563538,TPESampler,COMPLETE
2174,0.2685457135863395,2025-04-24 22:40:48.568476,2025-04-24 22:40:51.600070,0 days 00:00:03.031594,0.064795148670765,11,sqrt,3,20,1146,0.7765199973997664,TPESampler,COMPLETE
2175,0.2571047812403302,2025-04-24 22:40:48.981107,2025-04-24 22:40:52.470200,0 days 00:00:03.489093,0.06498188247638276,10,sqrt,2,20,1271,0.8676645872251342,TPESampler,COMPLETE
2176,0.34445099722491873,2025-04-24 22:40:50.389379,2025-04-24 22:40:53.104161,0 days 00:00:02.714782,0.07611503063611184,3,log2,1,15,1070,0.6360604326691942,TPESampler,COMPLETE
2177,0.4680234999540346,2025-04-24 22:40:51.813547,2025-04-24 22:40:53.661178,0 days 00:00:01.847631,0.0622784215235762,3,log2,8,10,575,0.9161305777085462,TPESampler,COMPLETE
2178,0.2409644777978933,2025-04-24 22:40:52.693988,2025-04-24 22:40:56.365538,0 days 00:00:03.671550,0.06803255877125904,9,sqrt,1,17,1434,0.9155360944170329,TPESampler,COMPLETE
2179,0.23981990409914394,2025-04-24 22:40:53.323389,2025-04-24 22:40:56.334002,0 days 00:00:03.010613,0.05954547427624071,12,sqrt,1,19,1121,0.8854222108586809,TPESampler,COMPLETE
2180,0.2550620992371171,2025-04-24 22:40:53.905620,2025-04-24 22:40:57.565640,0 days 00:00:03.660020,0.09574100787918471,12,sqrt,2,16,1423,0.9479308214072898,TPESampler,COMPLETE
2181,0.3026161631557167,2025-04-24 22:40:56.506288,2025-04-24 22:41:05.201851,0 days 00:00:08.695563,0.08162659675497744,12,,3,20,1201,0.8393727111556587,TPESampler,COMPLETE
2182,0.3409422275528164,2025-04-24 22:40:56.556807,2025-04-24 22:40:58.165845,0 days 00:00:01.609038,0.0977599273809629,4,sqrt,5,20,451,0.9872277194012192,TPESampler,COMPLETE
2183,0.24997211510751974,2025-04-24 22:40:57.765962,2025-04-24 22:41:00.292211,0 days 00:00:02.526249,0.0981152650742012,12,sqrt,2,20,1168,0.8694811197436378,TPESampler,COMPLETE
2184,0.26729974020860975,2025-04-24 22:40:58.381395,2025-04-24 22:41:00.739391,0 days 00:00:02.357996,0.09782527827871092,12,sqrt,1,9,1088,0.9978894494012633,TPESampler,COMPLETE
2185,0.23594071601884492,2025-04-24 22:41:00.507710,2025-04-24 22:41:03.477319,0 days 00:00:02.969609,0.07843055817370964,12,sqrt,1,14,1496,0.7611910793536845,TPESampler,COMPLETE
2186,0.23917009753363885,2025-04-24 22:41:00.995607,2025-04-24 22:41:03.894124,0 days 00:00:02.898517,0.07022940869602066,10,sqrt,1,18,1496,0.8504457000973911,TPESampler,COMPLETE
2187,0.2593927005810795,2025-04-24 22:41:03.674216,2025-04-24 22:41:05.828932,0 days 00:00:02.154716,0.09803337985892346,12,sqrt,3,20,962,0.7938527308614911,TPESampler,COMPLETE
2188,0.3033213777798407,2025-04-24 22:41:04.155259,2025-04-24 22:41:09.818706,0 days 00:00:05.663447,0.0187546684846203,12,,3,6,751,0.8110400131483531,TPESampler,COMPLETE
2189,0.3234029436846117,2025-04-24 22:41:05.432430,2025-04-24 22:41:07.840448,0 days 00:00:02.408018,0.09585142630214616,10,sqrt,6,18,1144,0.8756973466189817,TPESampler,COMPLETE
2190,0.2462411437915381,2025-04-24 22:41:06.039109,2025-04-24 22:41:08.442819,0 days 00:00:02.403710,0.04763471243757192,12,sqrt,1,17,1092,0.7905756442324076,TPESampler,COMPLETE
2191,0.2425996219657326,2025-04-24 22:41:08.036837,2025-04-24 22:41:11.066728,0 days 00:00:03.029891,0.08962891662462509,12,sqrt,1,17,1294,0.8798695782956092,TPESampler,COMPLETE
2192,0.23543339352886097,2025-04-24 22:41:08.666694,2025-04-24 22:41:11.804235,0 days 00:00:03.137541,0.09948086308946927,10,sqrt,1,20,1399,0.7939824899611663,TPESampler,COMPLETE
2193,0.37285843339851177,2025-04-24 22:41:10.031274,2025-04-24 22:41:16.281781,0 days 00:00:06.250507,0.010915489575697854,8,,8,10,1362,0.6353723264098268,TPESampler,COMPLETE
2194,0.24663575519216546,2025-04-24 22:41:11.263158,2025-04-24 22:41:13.948349,0 days 00:00:02.685191,0.07060746914498886,12,sqrt,1,19,1168,0.8095603860059236,TPESampler,COMPLETE
2195,0.24810505345940354,2025-04-24 22:41:12.027475,2025-04-24 22:41:14.736810,0 days 00:00:02.709335,0.09685135524254697,12,sqrt,1,14,1188,0.8866852756587533,TPESampler,COMPLETE
2196,0.2637108693929236,2025-04-24 22:41:14.145731,2025-04-24 22:41:16.270860,0 days 00:00:02.125129,0.09853241474931156,12,sqrt,2,19,917,0.7206202692102359,TPESampler,COMPLETE
2197,0.2312883157772476,2025-04-24 22:41:14.960542,2025-04-24 22:41:18.576943,0 days 00:00:03.616401,0.0986954466840831,10,sqrt,1,20,1435,0.8591716486887715,TPESampler,COMPLETE
2198,0.25668921752611856,2025-04-24 22:41:16.433643,2025-04-24 22:41:19.433947,0 days 00:00:03.000304,0.09373248215188847,10,sqrt,1,11,1187,0.9088480567511733,TPESampler,COMPLETE
2199,0.2692236344000023,2025-04-24 22:41:16.481865,2025-04-24 22:41:24.842176,0 days 00:00:08.360311,0.05742965756126102,12,,1,19,1147,0.7295934842610612,TPESampler,COMPLETE
2200,0.2884646875392697,2025-04-24 22:41:18.778766,2025-04-24 22:41:21.347378,0 days 00:00:02.568612,0.08922968531786296,10,log2,3,11,1429,0.971335950659335,TPESampler,COMPLETE
2201,0.26198831577979204,2025-04-24 22:41:19.650374,2025-04-24 22:41:22.623174,0 days 00:00:02.972800,0.06221808769018149,12,sqrt,3,19,1464,0.825753596887982,TPESampler,COMPLETE
2202,0.24651338397002534,2025-04-24 22:41:21.553296,2025-04-24 22:41:24.256054,0 days 00:00:02.702758,0.09776867993778682,10,sqrt,1,16,1313,0.8693292375046626,TPESampler,COMPLETE
2203,0.24813283458254082,2025-04-24 22:41:22.821500,2025-04-24 22:41:25.604093,0 days 00:00:02.782593,0.050931740609703444,10,sqrt,1,9,1208,0.8474469226248939,TPESampler,COMPLETE
2204,0.5273818422035897,2025-04-24 22:41:24.501703,2025-04-24 22:41:25.851475,0 days 00:00:01.349772,0.09664656090326203,9,log2,10,3,246,0.9348493713415817,TPESampler,COMPLETE
2205,0.24313276563656466,2025-04-24 22:41:25.113401,2025-04-24 22:41:28.727207,0 days 00:00:03.613806,0.09382891233507781,12,sqrt,1,18,1304,0.8892806063085634,TPESampler,COMPLETE
2206,0.2363499205479775,2025-04-24 22:41:25.862180,2025-04-24 22:41:29.376026,0 days 00:00:03.513846,0.09288434788634817,12,sqrt,1,19,1279,0.8120651487413844,TPESampler,COMPLETE
2207,0.23802992959434863,2025-04-24 22:41:26.069902,2025-04-24 22:41:28.992244,0 days 00:00:02.922342,0.064864886974447,12,sqrt,1,20,1006,0.8498080314630009,TPESampler,COMPLETE
2208,0.24846324383668567,2025-04-24 22:41:28.943342,2025-04-24 22:41:32.599405,0 days 00:00:03.656063,0.06757726586438384,10,sqrt,1,20,1296,0.8925983107613301,TPESampler,COMPLETE
2209,0.2590762627375574,2025-04-24 22:41:29.255460,2025-04-24 22:41:32.949732,0 days 00:00:03.694272,0.08711081554649958,12,sqrt,3,11,1345,0.8726965813866112,TPESampler,COMPLETE
2210,0.2303560921232277,2025-04-24 22:41:29.763269,2025-04-24 22:41:33.705212,0 days 00:00:03.941943,0.09204239428854773,12,sqrt,1,16,1440,0.8286130000958831,TPESampler,COMPLETE
2211,0.22745952505531578,2025-04-24 22:41:32.796537,2025-04-24 22:41:36.545240,0 days 00:00:03.748703,0.09285640645916735,10,sqrt,1,14,1487,0.9502603907820234,TPESampler,COMPLETE
2212,0.4269314495666471,2025-04-24 22:41:33.218638,2025-04-24 22:41:36.605990,0 days 00:00:03.387352,0.03436171212865325,3,sqrt,9,16,1424,0.8468973617388876,TPESampler,COMPLETE
2213,0.22748185566267246,2025-04-24 22:41:33.920936,2025-04-24 22:41:37.644926,0 days 00:00:03.723990,0.09792763477819671,12,sqrt,1,14,1286,0.9268801068310659,TPESampler,COMPLETE
2214,0.539456825614432,2025-04-24 22:41:36.707694,2025-04-24 22:41:39.028944,0 days 00:00:02.321250,0.01115602621322693,5,log2,5,15,854,0.9569755008551953,TPESampler,COMPLETE
2215,0.26570413666213405,2025-04-24 22:41:36.847561,2025-04-24 22:41:40.160370,0 days 00:00:03.312809,0.06361200094603664,10,sqrt,2,14,1173,0.9939051207175125,TPESampler,COMPLETE
2216,0.26259353167283783,2025-04-24 22:41:37.901743,2025-04-24 22:41:40.964614,0 days 00:00:03.062871,0.07880595999739566,12,sqrt,3,14,1197,0.9303105860710268,TPESampler,COMPLETE
2217,0.3417267993537925,2025-04-24 22:41:39.238134,2025-04-24 22:41:43.845673,0 days 00:00:04.607539,0.037537592989303176,6,,6,3,802,0.9026264785628848,TPESampler,COMPLETE
2218,0.25837464205049615,2025-04-24 22:41:40.364551,2025-04-24 22:41:43.406502,0 days 00:00:03.041951,0.09325020830710284,11,sqrt,2,7,1427,0.9322775935105396,TPESampler,COMPLETE
2219,0.2409887642105114,2025-04-24 22:41:41.180730,2025-04-24 22:41:43.532756,0 days 00:00:02.352026,0.07524650475093556,10,sqrt,1,12,1128,0.9775334721430333,TPESampler,COMPLETE
2220,0.23499935454879312,2025-04-24 22:41:43.601885,2025-04-24 22:41:47.605715,0 days 00:00:04.003830,0.07787369144109704,11,sqrt,1,14,1397,0.9835254189673418,TPESampler,COMPLETE
2221,0.6276671722810242,2025-04-24 22:41:43.744452,2025-04-24 22:41:44.937845,0 days 00:00:01.193393,0.02802404651007253,11,log2,4,3,120,0.8140722228687278,TPESampler,COMPLETE
2222,0.4430801621414144,2025-04-24 22:41:44.113873,2025-04-24 22:41:47.236130,0 days 00:00:03.122257,0.04656087787780575,12,log2,9,19,1310,0.9902296461733359,TPESampler,COMPLETE
2223,0.23875881536489946,2025-04-24 22:41:45.182707,2025-04-24 22:41:49.101190,0 days 00:00:03.918483,0.07435932798539452,11,sqrt,1,14,1440,0.9579886917166919,TPESampler,COMPLETE
2224,0.2454498726675374,2025-04-24 22:41:47.454610,2025-04-24 22:41:51.014910,0 days 00:00:03.560300,0.0883834068829849,10,sqrt,1,13,1458,0.9538335155560214,TPESampler,COMPLETE
2225,0.26254299044514484,2025-04-24 22:41:47.870613,2025-04-24 22:41:51.016202,0 days 00:00:03.145589,0.058605335362961586,11,sqrt,2,13,1203,0.9157312347523436,TPESampler,COMPLETE
2226,0.2623676507188849,2025-04-24 22:41:49.315901,2025-04-24 22:41:52.603581,0 days 00:00:03.287680,0.07200525026412469,9,sqrt,2,13,1342,0.9780484201991251,TPESampler,COMPLETE
2227,0.24299598999064848,2025-04-24 22:41:51.174049,2025-04-24 22:41:54.444473,0 days 00:00:03.270424,0.07160379395325552,11,sqrt,1,15,1489,0.9640655404394283,TPESampler,COMPLETE
2228,0.28407651064315076,2025-04-24 22:41:51.215124,2025-04-24 22:41:57.551563,0 days 00:00:06.336439,0.02375771100331521,6,,1,5,1349,0.6668321897921708,TPESampler,COMPLETE
2229,0.23789566730008502,2025-04-24 22:41:52.823722,2025-04-24 22:41:55.806323,0 days 00:00:02.982601,0.0946479346313301,12,sqrt,1,11,1340,0.8239477647913428,TPESampler,COMPLETE
2230,0.25129568432662974,2025-04-24 22:41:54.644349,2025-04-24 22:41:57.701494,0 days 00:00:03.057145,0.07879546730725977,9,sqrt,2,11,1490,0.9211959927976271,TPESampler,COMPLETE
2231,0.25261780311672316,2025-04-24 22:41:56.009902,2025-04-24 22:41:59.442431,0 days 00:00:03.432529,0.08742061033273796,11,sqrt,2,13,1455,0.9082863646188553,TPESampler,COMPLETE
2232,0.24304149371315242,2025-04-24 22:41:57.751029,2025-04-24 22:42:00.761642,0 days 00:00:03.010613,0.09440947064510556,10,sqrt,1,12,1163,0.9743598367157544,TPESampler,COMPLETE
2233,0.2518224229689786,2025-04-24 22:41:57.932092,2025-04-24 22:42:01.321776,0 days 00:00:03.389684,0.06440029808072537,9,sqrt,1,12,1281,0.9000633398350967,TPESampler,COMPLETE
2234,0.26619135972456065,2025-04-24 22:41:59.655890,2025-04-24 22:42:03.610278,0 days 00:00:03.954388,0.08096070026002204,11,sqrt,2,15,1476,0.922887242691211,TPESampler,COMPLETE
2235,0.5177978646518525,2025-04-24 22:42:00.979325,2025-04-24 22:42:03.614785,0 days 00:00:02.635460,0.01064595939535822,11,log2,7,6,1102,0.950595418518418,TPESampler,COMPLETE
2236,0.2526589683127514,2025-04-24 22:42:01.569000,2025-04-24 22:42:05.325372,0 days 00:00:03.756372,0.0815752753104046,11,sqrt,1,10,1355,0.9701229019040911,TPESampler,COMPLETE
2237,0.25096807957377104,2025-04-24 22:42:03.781194,2025-04-24 22:42:07.493085,0 days 00:00:03.711891,0.07982502438722139,10,sqrt,2,14,1461,0.9642375988265098,TPESampler,COMPLETE
2238,0.22285705728083774,2025-04-24 22:42:03.835047,2025-04-24 22:42:07.667236,0 days 00:00:03.832189,0.09564260930738046,10,sqrt,1,15,1500,0.9772860878852452,TPESampler,COMPLETE
2239,0.25507975080525985,2025-04-24 22:42:05.543395,2025-04-24 22:42:09.105806,0 days 00:00:03.562411,0.09015093169827952,11,sqrt,2,10,1475,0.9679047230161888,TPESampler,COMPLETE
2240,0.23660163436585024,2025-04-24 22:42:07.749410,2025-04-24 22:42:11.247774,0 days 00:00:03.498364,0.09109021480969239,8,sqrt,1,17,1434,0.9903605558384119,TPESampler,COMPLETE
2241,0.3975525176167583,2025-04-24 22:42:07.887542,2025-04-24 22:42:11.246025,0 days 00:00:03.358483,0.024720156969585266,6,log2,2,15,615,0.7414102913729108,TPESampler,COMPLETE
2242,0.23142607269536752,2025-04-24 22:42:09.478229,2025-04-24 22:42:14.411282,0 days 00:00:04.933053,0.0775642854291098,8,sqrt,1,16,1498,0.9511561335743851,TPESampler,COMPLETE
2243,0.26589397958751537,2025-04-24 22:42:11.452301,2025-04-24 22:42:15.174111,0 days 00:00:03.721810,0.0961329020974564,10,sqrt,3,15,1327,0.9591678574584508,TPESampler,COMPLETE
2244,0.2614077044739956,2025-04-24 22:42:11.513616,2025-04-24 22:42:15.654923,0 days 00:00:04.141307,0.0605896385996944,11,sqrt,2,13,1473,0.9873143132643285,TPESampler,COMPLETE
2245,0.2644296163453255,2025-04-24 22:42:14.633958,2025-04-24 22:42:18.315965,0 days 00:00:03.682007,0.0736794684115043,11,sqrt,2,16,1485,0.9640375902286252,TPESampler,COMPLETE
2246,0.3430717832840294,2025-04-24 22:42:15.415127,2025-04-24 22:42:17.368906,0 days 00:00:01.953779,0.02833157243906521,5,sqrt,1,16,557,0.9967089750916471,TPESampler,COMPLETE
2247,0.25615382895068045,2025-04-24 22:42:16.118062,2025-04-24 22:42:19.510155,0 days 00:00:03.392093,0.08887450720168732,10,sqrt,1,18,1381,0.9750677223814902,TPESampler,COMPLETE
2248,0.2659512495930562,2025-04-24 22:42:17.583903,2025-04-24 22:42:21.203341,0 days 00:00:03.619438,0.09688634378112694,9,sqrt,2,14,1374,0.9372626879115961,TPESampler,COMPLETE
2249,0.2654672033863198,2025-04-24 22:42:18.550232,2025-04-24 22:42:22.015843,0 days 00:00:03.465611,0.09911795300917464,11,sqrt,2,14,1374,0.9523021646549762,TPESampler,COMPLETE
2250,0.24891505001267422,2025-04-24 22:42:19.722064,2025-04-24 22:42:23.046957,0 days 00:00:03.324893,0.08824258036968773,10,sqrt,1,10,1352,0.9363750389508004,TPESampler,COMPLETE
2251,0.2576056096916525,2025-04-24 22:42:21.457689,2025-04-24 22:42:24.997096,0 days 00:00:03.539407,0.08876536670953776,10,sqrt,2,16,1474,0.9373457047570217,TPESampler,COMPLETE
2252,0.23871360775696093,2025-04-24 22:42:22.332731,2025-04-24 22:42:25.890702,0 days 00:00:03.557971,0.09145089159516923,11,sqrt,1,16,1337,0.9422442995703937,TPESampler,COMPLETE
2253,0.2319406292164389,2025-04-24 22:42:23.431006,2025-04-24 22:42:27.133617,0 days 00:00:03.702611,0.09328405255908923,11,sqrt,1,15,1396,0.9373946545141714,TPESampler,COMPLETE
2254,0.25980173586624306,2025-04-24 22:42:25.209659,2025-04-24 22:42:28.816077,0 days 00:00:03.606418,0.06388862159257183,11,sqrt,3,17,1477,0.989323655638507,TPESampler,COMPLETE
2255,0.25679596823190226,2025-04-24 22:42:26.110999,2025-04-24 22:42:29.636115,0 days 00:00:03.525116,0.0877414253502324,10,sqrt,2,13,1430,0.9945647980288387,TPESampler,COMPLETE
2256,0.273505964859625,2025-04-24 22:42:27.345163,2025-04-24 22:42:30.740981,0 days 00:00:03.395818,0.0677065936341881,8,sqrt,3,11,1436,0.9838574114568674,TPESampler,COMPLETE
2257,0.24718394493557158,2025-04-24 22:42:29.023297,2025-04-24 22:42:32.472015,0 days 00:00:03.448718,0.05777601642825196,12,sqrt,1,17,1498,0.9949482405856264,TPESampler,COMPLETE
2258,0.31097215672207,2025-04-24 22:42:29.926384,2025-04-24 22:42:39.178754,0 days 00:00:09.252370,0.0642987550720382,8,,5,20,1448,0.9730496153720831,TPESampler,COMPLETE
2259,0.2557599207714193,2025-04-24 22:42:30.932308,2025-04-24 22:42:33.785529,0 days 00:00:02.853221,0.09012119640234133,10,sqrt,2,15,1411,0.9446171276918665,TPESampler,COMPLETE
2260,0.2522981388428021,2025-04-24 22:42:32.669312,2025-04-24 22:42:35.123724,0 days 00:00:02.454412,0.08776660875581803,11,sqrt,2,13,1099,0.9798054874195424,TPESampler,COMPLETE
2261,0.27394172254716015,2025-04-24 22:42:33.988500,2025-04-24 22:42:36.832158,0 days 00:00:02.843658,0.09511980331856,9,sqrt,4,14,1417,0.9504385854446654,TPESampler,COMPLETE
2262,0.3098253228455133,2025-04-24 22:42:35.326190,2025-04-24 22:42:37.987164,0 days 00:00:02.660974,0.06608066946891847,7,log2,3,13,1494,0.9286695349604549,TPESampler,COMPLETE
2263,0.24607705980879255,2025-04-24 22:42:37.040532,2025-04-24 22:42:40.259326,0 days 00:00:03.218794,0.09091634132778631,10,sqrt,1,15,1449,0.8971879922272861,TPESampler,COMPLETE
2264,0.23703256438182987,2025-04-24 22:42:38.187418,2025-04-24 22:42:41.679952,0 days 00:00:03.492534,0.08762988005225239,11,sqrt,1,13,1483,0.8714932887211513,TPESampler,COMPLETE
2265,0.26546139956076453,2025-04-24 22:42:39.388717,2025-04-24 22:42:42.649248,0 days 00:00:03.260531,0.056269710884991095,12,sqrt,3,11,1289,0.9421515067682581,TPESampler,COMPLETE
2266,0.2444575621557061,2025-04-24 22:42:40.464588,2025-04-24 22:42:43.358231,0 days 00:00:02.893643,0.06770262950288537,12,sqrt,1,16,1094,0.9974389556199421,TPESampler,COMPLETE
2267,0.23541820822610812,2025-04-24 22:42:41.919345,2025-04-24 22:42:44.786631,0 days 00:00:02.867286,0.09913049308372421,12,sqrt,1,11,1140,0.836187936762553,TPESampler,COMPLETE
2268,0.2578484399568778,2025-04-24 22:42:42.910602,2025-04-24 22:42:45.958441,0 days 00:00:03.047839,0.03474880073224792,10,sqrt,1,14,1217,0.9975553682675892,TPESampler,COMPLETE
2269,0.2709680102440151,2025-04-24 22:42:43.747255,2025-04-24 22:42:47.359742,0 days 00:00:03.612487,0.058115948073263785,11,sqrt,3,13,1394,0.9020440838530267,TPESampler,COMPLETE
2270,0.24051572211085065,2025-04-24 22:42:45.221450,2025-04-24 22:42:48.321480,0 days 00:00:03.100030,0.06598184374797986,12,sqrt,1,10,1191,0.8920216122442485,TPESampler,COMPLETE
2271,0.3011385602110379,2025-04-24 22:42:46.206203,2025-04-24 22:42:49.665119,0 days 00:00:03.458916,0.07702904642955972,10,log2,3,16,1325,0.8466014117846654,TPESampler,COMPLETE
2272,0.2679418886848655,2025-04-24 22:42:47.964728,2025-04-24 22:42:51.032943,0 days 00:00:03.068215,0.05676565049304086,10,sqrt,2,17,1171,0.9244917189928276,TPESampler,COMPLETE
2273,0.26244849808062476,2025-04-24 22:42:48.718434,2025-04-24 22:42:52.083558,0 days 00:00:03.365124,0.09707534979609378,12,sqrt,2,10,1267,0.9041758346469004,TPESampler,COMPLETE
2274,0.23949897350525423,2025-04-24 22:42:49.990987,2025-04-24 22:42:53.164907,0 days 00:00:03.173920,0.09254835652775943,11,sqrt,1,13,1137,0.9427447734476782,TPESampler,COMPLETE
