number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,system_attrs_auto:sampler,state
101,0.2737731969510182,2025-04-24 23:06:29.681771,2025-04-24 23:06:30.448659,0 days 00:00:00.766888,0.5896063264991661,0.10297890580812387,0.03831105015917447,linear,TPESampler,COMPLETE
102,0.2602948599611157,2025-04-24 23:06:30.600924,2025-04-24 23:06:46.947763,0 days 00:00:16.346839,27.64549624277666,0.07754283757644807,0.04965429852889753,linear,TPESampler,COMPLETE
103,0.25579775782066205,2025-04-24 23:06:38.877278,2025-04-24 23:06:40.135734,0 days 00:00:01.258456,1.4231296519667944,0.0921801929644167,0.027761035430685217,linear,TPESampler,COMPLETE
104,0.2537573564668448,2025-04-24 23:06:40.282648,2025-04-24 23:06:41.862353,0 days 00:00:01.579705,1.854772823852859,0.10186160090375239,0.0570788695597524,linear,TPESampler,COMPLETE
105,0.46465807832587536,2025-04-24 23:06:42.012476,2025-04-24 23:06:42.522209,0 days 00:00:00.509733,0.2090859114680165,0.0861771854143609,0.04049227754416728,rbf,TPESampler,COMPLETE
106,0.787040199742525,2025-04-24 23:06:42.668790,2025-04-24 23:06:43.184647,0 days 00:00:00.515857,0.6981554977805083,0.03232648431096707,0.003004336952073716,sigmoid,TPESampler,COMPLETE
107,0.2582103540460332,2025-04-24 23:06:43.351233,2025-04-24 23:06:45.804320,0 days 00:00:02.453087,3.1176143320546092,0.08731951358741628,0.05808167520240191,linear,TPESampler,COMPLETE
108,0.2570264646908568,2025-04-24 23:06:45.954233,2025-04-24 23:06:49.391271,0 days 00:00:03.437038,5.9436144656505006,0.10785527757214665,0.03189808470639945,linear,TPESampler,COMPLETE
109,0.2625213883220149,2025-04-24 23:06:47.100238,2025-04-24 23:06:48.522449,0 days 00:00:01.422211,1.483820573785021,0.05456490025804304,0.06270476980612973,linear,TPESampler,COMPLETE
110,0.6805449308128658,2025-04-24 23:06:48.685489,2025-04-24 23:06:52.410688,0 days 00:00:03.725199,6.338075810045508,0.03905156270989613,0.02252007609058485,poly,TPESampler,COMPLETE
111,52.73790665322335,2025-04-24 23:06:49.541598,2025-04-24 23:06:50.069633,0 days 00:00:00.528035,3.2566803289389163,0.08836908797103218,0.022549639378659683,sigmoid,TPESampler,COMPLETE
112,0.21985697163271747,2025-04-24 23:06:50.219961,2025-04-24 23:06:50.760670,0 days 00:00:00.540709,12.01059315359173,0.05846745649573945,0.030889250123937548,rbf,TPESampler,COMPLETE
113,0.25809779515218156,2025-04-24 23:06:50.915770,2025-04-24 23:06:52.993837,0 days 00:00:02.078067,4.0265909687998,0.16850993841038422,0.014210731608702846,linear,TPESampler,COMPLETE
114,0.22172810328519757,2025-04-24 23:06:52.564550,2025-04-24 23:06:53.040670,0 days 00:00:00.476120,14.127209693963858,0.11091402254198982,0.011472253987931969,rbf,TPESampler,COMPLETE
115,0.279226831401866,2025-04-24 23:06:53.109636,2025-04-24 23:06:53.794269,0 days 00:00:00.684633,23.95982123656289,0.05976154068805353,0.0026205534340917507,rbf,TPESampler,COMPLETE
116,0.2130802252881007,2025-04-24 23:06:53.174383,2025-04-24 23:06:53.901620,0 days 00:00:00.727237,26.780364214613066,0.04019381113979827,0.037796830387761306,rbf,TPESampler,COMPLETE
117,0.2549498078245527,2025-04-24 23:06:53.945271,2025-04-24 23:06:54.458825,0 days 00:00:00.513554,5.110407114739175,0.13042642957413525,0.02038131631556911,rbf,TPESampler,COMPLETE
118,0.3098630662012799,2025-04-24 23:06:54.106848,2025-04-24 23:06:54.776300,0 days 00:00:00.669452,14.155374680284364,0.03739222025202891,0.09957992152597751,rbf,TPESampler,COMPLETE
119,0.36975702416562095,2025-04-24 23:06:54.617096,2025-04-24 23:06:55.132881,0 days 00:00:00.515785,2.407229204157136,0.1528827940220498,0.005831532078583189,rbf,TPESampler,COMPLETE
120,0.22315361184106894,2025-04-24 23:06:54.943695,2025-04-24 23:06:55.471286,0 days 00:00:00.527591,15.166741263944052,0.0861128947226621,0.025606345573657013,rbf,TPESampler,COMPLETE
121,0.3152596152872898,2025-04-24 23:06:55.293020,2025-04-24 23:06:55.805465,0 days 00:00:00.512445,81.66945551473667,0.08339487510426705,0.10333977385631299,rbf,TPESampler,COMPLETE
122,0.23466531346953895,2025-04-24 23:06:55.641507,2025-04-24 23:06:56.215449,0 days 00:00:00.573942,5.521987991357077,0.028453044999979228,0.01945368610724289,rbf,TPESampler,COMPLETE
123,0.19525223319337812,2025-04-24 23:06:55.979605,2025-04-24 23:06:56.535866,0 days 00:00:00.556261,43.90417340088247,0.062233856000959445,0.01144406868524303,rbf,TPESampler,COMPLETE
