number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
727,0.05445742607116699,2025-04-25 06:19:19.474589,2025-04-25 06:20:55.921289,0 days 00:01:36.446700,0.1360144121599624,176,2,4,96,0.11162452607679069,96,3,4,96,0.14816097437437106,80,1,2,128,0.20559340332025666,112,120.0,512.0,3,1,0.001980587086517414,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_727_best_state.pt,"{'learning_rate': 0.001980587086517414, 'lr_reduce': 0.6}",TPESampler,COMPLETE
728,0.04192737117409706,2025-04-25 06:19:44.233020,2025-04-25 06:21:30.595621,0 days 00:01:46.362601,0.28512529629007455,96,4,3,48,0.22654056049307444,64,3,3,64,0.21117916104805273,96,3,3,32,0.08333116150714535,488,160.0,440.0,3,2,0.005164525559886609,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_728_best_state.pt,"{'learning_rate': 0.005164525559886609, 'lr_reduce': 0.6}",TPESampler,COMPLETE
729,0.047780342400074005,2025-04-25 06:19:58.486623,2025-04-25 06:20:47.189606,0 days 00:00:48.702983,0.11424033507991271,144,1,4,80,0.0654571725580873,144,4,4,112,0.1777367429759888,96,1,4,80,0.2562824524063983,104,120.0,512.0,3,1,0.002161065130403517,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_729_best_state.pt,"{'learning_rate': 0.002161065130403517, 'lr_reduce': 0.6}",TPESampler,COMPLETE
730,0.05483294650912285,2025-04-25 06:20:47.486064,2025-04-25 06:21:41.980610,0 days 00:00:54.494546,0.19518266795867725,144,3,2,64,0.15135413497149966,192,2,1,128,0.1408198372060208,128,2,1,112,0.29686013534722405,136,176.0,448.0,3,1,0.0014467746525000937,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_730_best_state.pt,"{'learning_rate': 0.0014467746525000937, 'lr_reduce': 0.6}",TPESampler,COMPLETE
731,0.08018267899751663,2025-04-25 06:20:56.198048,2025-04-25 06:22:33.287338,0 days 00:01:37.089290,0.1849090978421464,80,3,4,96,0.26961795817506196,80,2,4,96,0.25037780657707137,96,1,4,96,0.2089154802345036,504,96.0,200.0,3,2,0.0010188521583444701,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_731_best_state.pt,"{'learning_rate': 0.0010188521583444701, 'lr_reduce': 0.6}",TPESampler,COMPLETE
732,0.05979081243276596,2025-04-25 06:21:30.843065,2025-04-25 06:22:34.200693,0 days 00:01:03.357628,0.1434986048509989,128,3,2,112,0.05834198641642871,80,3,4,96,0.20999268593490678,112,3,3,64,0.15636834016389783,360,176.0,448.0,3,2,0.007954348655633617,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_732_best_state.pt,"{'learning_rate': 0.007954348655633617, 'lr_reduce': 0.6}",TPESampler,COMPLETE
733,0.05618923902511597,2025-04-25 06:21:42.210213,2025-04-25 06:23:06.108875,0 days 00:01:23.898662,0.12553164402472847,144,1,4,96,0.13718064467141416,80,4,4,112,0.1482192354764345,80,1,3,112,0.2707261807968702,200,96.0,264.0,3,1,0.001983122897267596,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_733_best_state.pt,"{'learning_rate': 0.001983122897267596, 'lr_reduce': 0.6}",TPESampler,COMPLETE
734,0.0557519868016243,2025-04-25 06:22:33.581328,2025-04-25 06:24:07.617915,0 days 00:01:34.036587,0.14946474769227608,64,4,3,64,0.13490662247860433,80,3,4,112,0.28300924364343016,112,3,4,64,0.05684918210753083,496,144.0,464.0,3,2,0.009279689705355568,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_734_best_state.pt,"{'learning_rate': 0.009279689705355568, 'lr_reduce': 0.6}",TPESampler,COMPLETE
735,0.04445115104317665,2025-04-25 06:22:34.389092,2025-04-25 06:23:34.372494,0 days 00:00:59.983402,0.07935809245204872,160,4,4,112,0.15971009362574673,176,3,2,112,0.09270167938066175,96,4,4,48,0.19033969612711563,328,184.0,240.0,3,2,0.003757865928413719,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_735_best_state.pt,"{'learning_rate': 0.003757865928413719, 'lr_reduce': 0.6}",TPESampler,COMPLETE
736,0.04250997677445412,2025-04-25 06:23:06.327641,2025-04-25 06:24:25.762273,0 days 00:01:19.434632,0.2579123279542001,112,2,3,32,0.2617499851717388,176,4,1,128,0.07778986403271168,128,4,4,96,0.04657153558732756,272,104.0,,2,2,0.002218373647523816,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_736_best_state.pt,"{'learning_rate': 0.002218373647523816, 'lr_reduce': 0.6}",TPESampler,COMPLETE
737,0.05217157304286957,2025-04-25 06:23:34.594672,2025-04-25 06:24:09.722094,0 days 00:00:35.127422,0.08645346847125372,208,3,4,128,0.1419877931123208,224,3,1,128,0.27774086677106985,80,3,2,32,0.10277225961394312,216,176.0,,2,1,0.00598998423106705,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_737_best_state.pt,"{'learning_rate': 0.00598998423106705, 'lr_reduce': 0.6}",TPESampler,COMPLETE
738,0.06453725695610046,2025-04-25 06:24:07.858427,2025-04-25 06:25:43.911832,0 days 00:01:36.053405,0.14023351035124204,240,3,4,96,0.22288253231594674,144,2,3,96,0.2026675895398711,64,4,3,48,0.23779717703885672,312,184.0,432.0,3,1,0.0008214737865139572,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_738_best_state.pt,"{'learning_rate': 0.0008214737865139572, 'lr_reduce': 0.6}",TPESampler,COMPLETE
739,0.0442977175116539,2025-04-25 06:24:09.957761,2025-04-25 06:25:36.530300,0 days 00:01:26.572539,0.17408696479394917,96,2,4,112,0.2216511522378765,96,1,4,96,0.2675481529509188,112,3,3,96,0.26511804453182186,440,112.0,,2,2,0.003542727148900961,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_739_best_state.pt,"{'learning_rate': 0.003542727148900961, 'lr_reduce': 0.6}",TPESampler,COMPLETE
740,0.484921932220459,2025-04-25 06:24:25.990230,2025-04-25 06:24:51.124620,0 days 00:00:25.134390,0.1988022579087012,256,1,3,112,0.053646364845798176,160,4,4,112,0.13478717056925027,128,1,2,112,0.29845486086664935,48,456.0,472.0,3,1,0.0030271167571147345,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_740_best_state.pt,"{'learning_rate': 0.0030271167571147345, 'lr_reduce': 0.6}",TPESampler,COMPLETE
741,0.07808881253004074,2025-04-25 06:24:51.294892,2025-04-25 06:26:06.980713,0 days 00:01:15.685821,0.18277408149991223,96,1,4,96,0.1981482572574147,80,1,3,64,0.25888248272425246,96,3,4,128,0.24215306016744212,440,408.0,304.0,3,2,0.008073368296661703,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_741_best_state.pt,"{'learning_rate': 0.008073368296661703, 'lr_reduce': 0.6}",TPESampler,COMPLETE
742,0.04916306212544441,2025-04-25 06:25:36.747027,2025-04-25 06:26:45.333100,0 days 00:01:08.586073,0.24782589638963431,192,1,4,112,0.03220366933043632,96,3,4,128,0.171376979915001,80,1,2,112,0.273606764247629,208,184.0,512.0,3,1,0.003864620442297564,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_742_best_state.pt,"{'learning_rate': 0.003864620442297564, 'lr_reduce': 0.6}",TPESampler,COMPLETE
743,0.04566590115427971,2025-04-25 06:25:44.216336,2025-04-25 06:26:47.526767,0 days 00:01:03.310431,0.07091179516433853,112,2,2,128,0.15435134381204227,112,3,4,80,0.24435526405845265,96,2,4,80,0.2997265041586533,224,120.0,424.0,3,2,0.005928488027561809,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_743_best_state.pt,"{'learning_rate': 0.005928488027561809, 'lr_reduce': 0.6}",TPESampler,COMPLETE
744,0.04881608113646507,2025-04-25 06:26:07.210367,2025-04-25 06:27:29.249501,0 days 00:01:22.039134,0.18165874935275478,112,2,3,64,0.22442750861479793,112,1,4,64,0.2685267057585331,112,2,4,112,0.2278558105699294,504,456.0,256.0,3,2,0.00626363001498266,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_744_best_state.pt,"{'learning_rate': 0.00626363001498266, 'lr_reduce': 0.6}",TPESampler,COMPLETE
745,0.04725620523095131,2025-04-25 06:26:45.510775,2025-04-25 06:27:46.847902,0 days 00:01:01.337127,0.1625343254636779,96,1,2,96,0.10624785636422893,64,2,4,96,0.2356043271464944,96,1,4,80,0.2813013319188022,160,192.0,192.0,3,1,0.00365281106374,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_745_best_state.pt,"{'learning_rate': 0.00365281106374, 'lr_reduce': 0.6}",TPESampler,COMPLETE
746,0.04714745283126831,2025-04-25 06:26:47.783324,2025-04-25 06:27:45.312013,0 days 00:00:57.528689,0.027476729378615672,160,2,3,128,0.19542057899322013,208,2,1,128,0.268234277685623,96,4,3,48,0.13049896149513213,472,136.0,512.0,3,1,0.0033723031169451377,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_746_best_state.pt,"{'learning_rate': 0.0033723031169451377, 'lr_reduce': 0.6}",TPESampler,COMPLETE
747,0.05213756114244461,2025-04-25 06:27:29.472636,2025-04-25 06:28:37.490830,0 days 00:01:08.018194,0.2939197492119091,208,3,1,32,0.0480548168324779,96,4,1,112,0.14642536526966643,128,3,1,64,0.27628914407801314,64,408.0,,2,1,0.00727302323846611,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_747_best_state.pt,"{'learning_rate': 0.00727302323846611, 'lr_reduce': 0.6}",TPESampler,COMPLETE
748,0.05118866637349129,2025-04-25 06:27:45.530103,2025-04-25 06:29:00.217688,0 days 00:01:14.687585,0.04672288793595805,64,1,3,64,0.14578770414714468,96,1,4,96,0.24237436310330682,112,1,4,128,0.21009815802383275,448,112.0,312.0,3,2,0.0017955447045511987,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_748_best_state.pt,"{'learning_rate': 0.0017955447045511987, 'lr_reduce': 0.6}",TPESampler,COMPLETE
749,0.04411027580499649,2025-04-25 06:27:47.163287,2025-04-25 06:28:49.059780,0 days 00:01:01.896493,0.06371920563430417,144,4,4,112,0.24697732604862613,128,3,1,128,0.18603968053484224,80,4,3,32,0.1799569360350328,120,312.0,424.0,3,1,0.005965934424918217,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_749_best_state.pt,"{'learning_rate': 0.005965934424918217, 'lr_reduce': 0.6}",TPESampler,COMPLETE
750,0.045439980924129486,2025-04-25 06:28:37.674963,2025-04-25 06:30:10.951969,0 days 00:01:33.277006,0.04910348089304159,256,1,4,128,0.17015680109444462,256,3,1,112,0.2320152669246922,128,4,3,48,0.097459021501094,208,184.0,464.0,3,1,0.0007803944706614933,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_750_best_state.pt,"{'learning_rate': 0.0007803944706614933, 'lr_reduce': 0.6}",TPESampler,COMPLETE
751,0.40770161151885986,2025-04-25 06:28:49.272007,2025-04-25 06:29:21.273592,0 days 00:00:32.001585,0.17735694750712105,144,2,4,96,0.0029884265794151016,80,4,3,128,0.21040668440414867,80,1,3,80,0.14715071527142254,104,384.0,328.0,3,1,0.007403881487668435,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_751_best_state.pt,"{'learning_rate': 0.007403881487668435, 'lr_reduce': 0.6}",TPESampler,COMPLETE
752,0.05212152749300003,2025-04-25 06:29:00.522026,2025-04-25 06:29:59.476028,0 days 00:00:58.954002,0.04608280413717757,176,1,3,128,0.028431776638351183,208,3,1,128,0.17551947744686436,112,4,3,64,0.14472677310959722,312,144.0,424.0,3,1,0.0041455740017037855,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_752_best_state.pt,"{'learning_rate': 0.0041455740017037855, 'lr_reduce': 0.6}",TPESampler,COMPLETE
753,0.04337693750858307,2025-04-25 06:29:21.548850,2025-04-25 06:30:34.861620,0 days 00:01:13.312770,0.09773817959631229,80,3,3,32,0.21411863434124423,64,2,3,80,0.24435098356440652,112,4,3,64,0.2700222159114165,432,512.0,256.0,3,2,0.002705339680800897,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_753_best_state.pt,"{'learning_rate': 0.002705339680800897, 'lr_reduce': 0.6}",TPESampler,COMPLETE
754,0.049737416207790375,2025-04-25 06:29:59.656699,2025-04-25 06:31:01.958815,0 days 00:01:02.302116,0.0761106149112872,80,2,2,128,0.1941941485465903,64,3,3,112,0.24587609874045493,80,1,4,112,0.22748369887336573,272,208.0,512.0,3,2,0.0073862261382407765,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_754_best_state.pt,"{'learning_rate': 0.0073862261382407765, 'lr_reduce': 0.6}",TPESampler,COMPLETE
755,0.04726454243063927,2025-04-25 06:30:11.128059,2025-04-25 06:31:29.216138,0 days 00:01:18.088079,0.1427310366360375,112,1,1,128,0.2158887837713862,96,3,3,48,0.26509388144997487,96,2,4,48,0.28049131654536963,64,320.0,440.0,3,2,0.005582709183276219,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_755_best_state.pt,"{'learning_rate': 0.005582709183276219, 'lr_reduce': 0.6}",TPESampler,COMPLETE
756,0.0500146821141243,2025-04-25 06:30:35.150949,2025-04-25 06:31:39.077415,0 days 00:01:03.926466,0.007372352898385285,208,2,4,128,0.07716123058312221,208,4,1,112,0.2161657784343709,112,3,1,48,0.09639544813153116,312,440.0,360.0,3,1,0.004275995889348322,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_756_best_state.pt,"{'learning_rate': 0.004275995889348322, 'lr_reduce': 0.6}",TPESampler,COMPLETE
757,0.049673642963171005,2025-04-25 06:31:02.218169,2025-04-25 06:32:28.254986,0 days 00:01:26.036817,0.1372994328304642,112,2,3,80,0.044884406497191526,80,1,4,80,0.2183313173442744,112,2,3,96,0.296504666859422,408,360.0,464.0,3,2,0.0023360005045264588,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_757_best_state.pt,"{'learning_rate': 0.0023360005045264588, 'lr_reduce': 0.6}",TPESampler,COMPLETE
758,0.0394413135945797,2025-04-25 06:31:29.380424,2025-04-25 06:32:33.886357,0 days 00:01:04.505933,0.20477129535368352,64,2,2,128,0.1014830341597169,64,3,4,80,0.26460325277435187,128,1,4,112,0.2788496372121659,264,112.0,288.0,3,2,0.003172747180415495,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_758_best_state.pt,"{'learning_rate': 0.003172747180415495, 'lr_reduce': 0.6}",TPESampler,COMPLETE
759,0.0501922070980072,2025-04-25 06:31:39.291589,2025-04-25 06:32:32.348335,0 days 00:00:53.056746,0.024823557050296662,208,2,3,112,0.1606557734945787,240,3,2,112,0.26584055652230837,128,3,4,64,0.19735840070387406,248,288.0,416.0,3,1,0.0038055822909013135,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_759_best_state.pt,"{'learning_rate': 0.0038055822909013135, 'lr_reduce': 0.6}",TPESampler,COMPLETE
760,0.048357393592596054,2025-04-25 06:32:28.428755,2025-04-25 06:33:59.338640,0 days 00:01:30.909885,0.1957567585799116,112,1,4,32,0.2607830717723948,176,4,2,80,0.10251783989380436,64,3,4,112,0.007864253501026167,384,208.0,200.0,3,2,0.001345141277561422,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_760_best_state.pt,"{'learning_rate': 0.001345141277561422, 'lr_reduce': 0.6}",TPESampler,COMPLETE
761,0.06550411880016327,2025-04-25 06:32:32.563766,2025-04-25 06:34:31.850483,0 days 00:01:59.286717,0.1612095018375442,96,2,2,80,0.1935809003696733,64,3,3,128,0.2749847501892001,112,1,3,96,0.2978695809328484,104,96.0,472.0,3,1,0.0014842207211613024,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_761_best_state.pt,"{'learning_rate': 0.0014842207211613024, 'lr_reduce': 0.6}",TPESampler,COMPLETE
762,0.04693494364619255,2025-04-25 06:32:34.196184,2025-04-25 06:33:44.854481,0 days 00:01:10.658297,0.15466977874319982,80,3,2,128,0.08065309475231003,80,3,3,64,0.23468093734785078,80,1,4,128,0.2770517869781716,272,88.0,288.0,3,2,0.00588701729165768,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_762_best_state.pt,"{'learning_rate': 0.00588701729165768, 'lr_reduce': 0.6}",TPESampler,COMPLETE
763,0.051504217088222504,2025-04-25 06:33:45.091660,2025-04-25 06:35:15.176184,0 days 00:01:30.084524,0.08985637866306082,80,3,2,96,0.19489971218659577,80,3,4,64,0.2904629033509285,128,3,3,48,0.19746805572804957,424,72.0,280.0,3,2,0.0016867031087635653,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_763_best_state.pt,"{'learning_rate': 0.0016867031087635653, 'lr_reduce': 0.6}",TPESampler,COMPLETE
764,0.5547241568565369,2025-04-25 06:33:59.525214,2025-04-25 06:34:16.470933,0 days 00:00:16.945719,0.08333162724250927,96,2,1,48,0.23437425767338455,144,2,4,64,0.1782614333420396,112,1,2,128,0.2923786928262287,296,80.0,312.0,3,1,0.009705890338124176,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_764_best_state.pt,"{'learning_rate': 0.009705890338124176, 'lr_reduce': 0.6}",TPESampler,COMPLETE
765,0.047650888562202454,2025-04-25 06:34:16.681234,2025-04-25 06:35:10.877632,0 days 00:00:54.196398,0.23452438911940193,144,1,3,80,0.03874347140120518,112,4,2,112,0.12337723485593857,80,1,3,80,0.27582075121545885,144,112.0,240.0,3,1,0.0028194793192224538,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_765_best_state.pt,"{'learning_rate': 0.0028194793192224538, 'lr_reduce': 0.6}",TPESampler,COMPLETE
766,0.33514949679374695,2025-04-25 06:34:32.083799,2025-04-25 06:35:05.344261,0 days 00:00:33.260462,0.10032466226968657,112,2,3,80,0.19223852470647884,64,3,4,96,0.22944227196378425,112,3,4,80,0.27321771528017674,152,416.0,304.0,3,1,0.002950598850090897,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_766_best_state.pt,"{'learning_rate': 0.002950598850090897, 'lr_reduce': 0.6}",TPESampler,COMPLETE
767,0.06625641882419586,2025-04-25 06:35:05.584764,2025-04-25 06:37:00.980390,0 days 00:01:55.395626,0.14635146012554437,80,2,2,128,0.1492783144845986,64,2,4,64,0.27238735471700376,112,1,4,128,0.2919269158449508,136,352.0,,2,2,0.0007554091616454751,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_767_best_state.pt,"{'learning_rate': 0.0007554091616454751, 'lr_reduce': 0.6}",TPESampler,COMPLETE
768,0.07890810817480087,2025-04-25 06:35:11.100306,2025-04-25 06:36:40.549852,0 days 00:01:29.449546,0.16855527834328543,80,1,4,112,0.2936118267502851,64,3,4,80,0.2976410362000021,128,3,2,112,0.27533899700829295,248,288.0,,2,1,0.0022086713541849944,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_768_best_state.pt,"{'learning_rate': 0.0022086713541849944, 'lr_reduce': 0.6}",TPESampler,COMPLETE
769,0.04109541326761246,2025-04-25 06:35:15.378433,2025-04-25 06:36:16.099612,0 days 00:01:00.721179,0.2628507929449214,80,3,2,112,0.0826739019879558,64,2,3,80,0.21301154757342233,128,1,4,112,0.2331552007788305,248,96.0,264.0,3,2,0.003893471113894991,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_769_best_state.pt,"{'learning_rate': 0.003893471113894991, 'lr_reduce': 0.6}",TPESampler,COMPLETE
770,0.04566207155585289,2025-04-25 06:36:16.361989,2025-04-25 06:37:40.478921,0 days 00:01:24.116932,0.17871394183310904,64,3,3,96,0.15688143679912472,96,2,3,96,0.21819101228925214,112,2,3,80,0.1439403124635879,232,456.0,312.0,3,2,0.008157398415409264,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_770_best_state.pt,"{'learning_rate': 0.008157398415409264, 'lr_reduce': 0.6}",TPESampler,COMPLETE
771,0.04013005271553993,2025-04-25 06:36:40.809808,2025-04-25 06:38:10.537711,0 days 00:01:29.727903,0.16965118826974096,64,3,2,128,0.14399770102245554,80,4,4,112,0.2651812105588829,96,2,4,96,0.0793604929343607,288,312.0,248.0,3,2,0.004281306337670384,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_771_best_state.pt,"{'learning_rate': 0.004281306337670384, 'lr_reduce': 0.6}",TPESampler,COMPLETE
772,0.045009300112724304,2025-04-25 06:37:01.277586,2025-04-25 06:38:04.653648,0 days 00:01:03.376062,0.296488816453453,192,3,1,80,0.0223740211828502,96,3,1,112,0.26091322779993936,96,3,2,64,0.24113411392857195,64,384.0,,2,1,0.003428655787910792,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_772_best_state.pt,"{'learning_rate': 0.003428655787910792, 'lr_reduce': 0.6}",TPESampler,COMPLETE
773,0.051803261041641235,2025-04-25 06:37:40.704471,2025-04-25 06:38:56.008438,0 days 00:01:15.303967,0.1705552453056058,80,2,1,112,0.10868830766263489,96,3,4,96,0.28290816154043197,128,1,3,96,0.26042537525115284,384,256.0,352.0,3,2,0.004025301176726428,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_773_best_state.pt,"{'learning_rate': 0.004025301176726428, 'lr_reduce': 0.6}",TPESampler,COMPLETE
774,0.055317264050245285,2025-04-25 06:38:04.839885,2025-04-25 06:39:17.318697,0 days 00:01:12.478812,0.1443884815986845,112,3,3,80,0.11862978628920853,80,4,4,96,0.2855594094112247,112,2,4,112,0.2401694663867106,240,88.0,296.0,3,1,0.00892494883169896,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_774_best_state.pt,"{'learning_rate': 0.00892494883169896, 'lr_reduce': 0.6}",TPESampler,COMPLETE
775,0.04155336320400238,2025-04-25 06:38:10.844715,2025-04-25 06:39:55.398585,0 days 00:01:44.553870,0.1764640050631909,160,1,4,112,0.1363783350184543,112,4,2,64,0.2652663094160409,80,4,4,32,0.13081542415165795,288,328.0,224.0,3,1,0.001875439532448896,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_775_best_state.pt,"{'learning_rate': 0.001875439532448896, 'lr_reduce': 0.6}",TPESampler,COMPLETE
776,0.04217608645558357,2025-04-25 06:38:56.191076,2025-04-25 06:40:19.274703,0 days 00:01:23.083627,0.21616875006408331,128,2,1,128,0.07372783548499928,96,4,3,80,0.1741250741959611,112,2,4,112,0.07531451347524057,328,304.0,,2,2,0.0035305455755270097,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_776_best_state.pt,"{'learning_rate': 0.0035305455755270097, 'lr_reduce': 0.6}",TPESampler,COMPLETE
777,0.0748305469751358,2025-04-25 06:39:17.545546,2025-04-25 06:40:07.520168,0 days 00:00:49.974622,0.1805374985922326,64,3,2,112,0.2698701258725341,144,4,3,96,0.2545874220474137,80,3,3,96,0.09506152678137522,304,320.0,,2,2,0.00354981612341901,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_777_best_state.pt,"{'learning_rate': 0.00354981612341901, 'lr_reduce': 0.6}",TPESampler,COMPLETE
778,0.6640529036521912,2025-04-25 06:39:55.707757,2025-04-25 06:40:15.376415,0 days 00:00:19.668658,0.2022564474788443,64,4,2,128,0.08332368154075287,64,4,4,112,0.2852405458268448,112,2,4,112,0.10509353751550572,368,304.0,248.0,3,2,0.008395261894818916,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_778_best_state.pt,"{'learning_rate': 0.008395261894818916, 'lr_reduce': 0.6}",TPESampler,COMPLETE
779,0.047171078622341156,2025-04-25 06:40:07.775931,2025-04-25 06:41:05.131005,0 days 00:00:57.355074,0.0658043021086615,112,1,4,96,0.2785452555573115,144,4,3,96,0.19565912251187237,112,3,4,112,0.26334481133623683,112,312.0,,2,1,0.0020838820070471927,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_779_best_state.pt,"{'learning_rate': 0.0020838820070471927, 'lr_reduce': 0.6}",TPESampler,COMPLETE
