number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_subsample,system_attrs_auto:sampler,state
522,0.3659947612936935,2025-04-24 21:44:50.748975,2025-04-24 21:44:55.692819,0 days 00:00:04.943844,0.02691403600434583,7,,2,10,933,0.9140960009816763,TPESampler,COMPLETE
523,0.2741769053491223,2025-04-24 21:44:51.212502,2025-04-24 21:44:54.918074,0 days 00:00:03.705572,0.04931370989844372,4,sqrt,1,20,1481,0.6704409789046517,TPESampler,COMPLETE
524,0.29037127572217225,2025-04-24 21:44:51.602128,2025-04-24 21:44:55.155914,0 days 00:00:03.553786,0.09321691183120456,4,sqrt,1,3,1488,0.844044733438331,TPESampler,COMPLETE
525,0.3354335814905313,2025-04-24 21:44:55.108055,2025-04-24 21:45:00.274088,0 days 00:00:05.166033,0.09704091511345105,5,,2,20,1413,0.6546526498155417,TPESampler,COMPLETE
526,0.28068541341999287,2025-04-24 21:44:55.389780,2025-04-24 21:44:59.110934,0 days 00:00:03.721154,0.07547158692505629,9,sqrt,1,19,1433,0.6620820709212891,TPESampler,COMPLETE
527,0.2777869217193215,2025-04-24 21:44:55.890792,2025-04-24 21:44:59.517150,0 days 00:00:03.626358,0.09629618220750427,6,sqrt,1,14,1419,0.6197315206759614,TPESampler,COMPLETE
528,0.38588410918860333,2025-04-24 21:44:59.264788,2025-04-24 21:45:03.345301,0 days 00:00:04.080513,0.06598434116067757,5,,8,11,957,0.9694566659342115,TPESampler,COMPLETE
529,0.31561011188707744,2025-04-24 21:44:59.679790,2025-04-24 21:45:02.669982,0 days 00:00:02.990192,0.09059213904963467,4,sqrt,4,9,1357,0.645035013491621,TPESampler,COMPLETE
530,0.27369107460593717,2025-04-24 21:45:00.447312,2025-04-24 21:45:03.458220,0 days 00:00:03.010908,0.0984666376939724,8,sqrt,1,15,1347,0.6538254068597694,TPESampler,COMPLETE
531,0.37508020447388657,2025-04-24 21:45:02.865385,2025-04-24 21:45:05.894345,0 days 00:00:03.028960,0.09776090410998199,9,sqrt,2,15,1359,0.6965216979020707,TPESampler,COMPLETE
532,0.3022127556003175,2025-04-24 21:45:03.553829,2025-04-24 21:45:06.207364,0 days 00:00:02.653535,0.09067186401673234,10,sqrt,1,17,1019,0.7074307077576277,TPESampler,COMPLETE
533,0.3606478894813697,2025-04-24 21:45:03.694735,2025-04-24 21:45:08.771085,0 days 00:00:05.076350,0.07970429107374058,12,,2,7,894,0.6232830106175318,TPESampler,COMPLETE
534,0.28422655723023105,2025-04-24 21:45:06.100950,2025-04-24 21:45:09.887770,0 days 00:00:03.786820,0.05884293838870288,8,sqrt,1,13,1440,0.6805218048737174,TPESampler,COMPLETE
535,0.3226046637412197,2025-04-24 21:45:06.415863,2025-04-24 21:45:09.915123,0 days 00:00:03.499260,0.03225387978256487,3,sqrt,1,5,1301,0.6590976753875086,TPESampler,COMPLETE
536,0.35711914644770354,2025-04-24 21:45:08.986875,2025-04-24 21:45:16.178222,0 days 00:00:07.191347,0.042409356820589376,7,,6,4,1465,0.8933328616653716,TPESampler,COMPLETE
537,0.24053639419333156,2025-04-24 21:45:10.031567,2025-04-24 21:45:13.209188,0 days 00:00:03.177621,0.09890589695472034,8,sqrt,1,16,1312,0.6025880704593805,TPESampler,COMPLETE
538,0.278908934252771,2025-04-24 21:45:10.079647,2025-04-24 21:45:13.465308,0 days 00:00:03.385661,0.0937247821231982,8,sqrt,1,20,1340,0.626978050227977,TPESampler,COMPLETE
539,0.31790295879597613,2025-04-24 21:45:13.413957,2025-04-24 21:45:16.928093,0 days 00:00:03.514136,0.03271996603899065,5,sqrt,4,15,1430,0.6272114277191911,TPESampler,COMPLETE
540,0.2653033313090761,2025-04-24 21:45:13.658930,2025-04-24 21:45:17.046561,0 days 00:00:03.387631,0.08536670576151582,3,sqrt,1,14,1344,0.6289302331367259,TPESampler,COMPLETE
541,0.27915473988714473,2025-04-24 21:45:16.382462,2025-04-24 21:45:18.926970,0 days 00:00:02.544508,0.08491596945220198,6,log2,2,20,1289,0.6019128779153966,TPESampler,COMPLETE
542,0.3767685367464708,2025-04-24 21:45:17.112593,2025-04-24 21:45:19.155270,0 days 00:00:02.042677,0.05465421409261672,5,sqrt,7,20,668,0.8384457520337825,TPESampler,COMPLETE
543,0.2593368316715798,2025-04-24 21:45:17.232263,2025-04-24 21:45:20.204664,0 days 00:00:02.972401,0.08271561806740117,7,sqrt,1,11,1266,0.6110959118239075,TPESampler,COMPLETE
544,0.4867635206253399,2025-04-24 21:45:19.101727,2025-04-24 21:45:20.494272,0 days 00:00:01.392545,0.014826728860292607,9,,9,16,229,0.7452095147346237,TPESampler,COMPLETE
545,0.2906293814302735,2025-04-24 21:45:19.355829,2025-04-24 21:45:22.428026,0 days 00:00:03.072197,0.07588318266713293,9,sqrt,1,15,1424,0.6204181201627084,TPESampler,COMPLETE
546,0.29568981099249647,2025-04-24 21:45:20.367165,2025-04-24 21:45:23.855555,0 days 00:00:03.488390,0.05774349964232386,5,sqrt,1,13,1466,0.6001272351181656,TPESampler,COMPLETE
547,0.24889598185201176,2025-04-24 21:45:20.653595,2025-04-24 21:45:23.965024,0 days 00:00:03.311429,0.06306197918332991,4,sqrt,1,8,1435,0.617214948915,TPESampler,COMPLETE
548,0.993919913539648,2025-04-24 21:45:22.594287,2025-04-24 21:45:23.915794,0 days 00:00:01.321507,0.04569617814649272,7,log2,9,6,433,0.7236006805640255,TPESampler,COMPLETE
549,0.3149205916468426,2025-04-24 21:45:23.983716,2025-04-24 21:45:28.166081,0 days 00:00:04.182365,0.09818863424392946,9,sqrt,2,18,1296,0.6444594918291293,TPESampler,COMPLETE
550,0.2945137520487463,2025-04-24 21:45:24.034696,2025-04-24 21:45:28.315543,0 days 00:00:04.280847,0.026134399107269647,6,sqrt,2,19,1471,0.6011360587965285,TPESampler,COMPLETE
551,0.3251529090720334,2025-04-24 21:45:24.112229,2025-04-24 21:45:28.446490,0 days 00:00:04.334261,0.09111352695772522,8,sqrt,3,16,1440,0.6292442544390633,TPESampler,COMPLETE
552,0.3177631993946566,2025-04-24 21:45:28.375405,2025-04-24 21:45:33.435647,0 days 00:00:05.060242,0.08187049007724921,9,,3,18,1057,0.6217192569781287,TPESampler,COMPLETE
553,0.2809086785178026,2025-04-24 21:45:28.588510,2025-04-24 21:45:32.241903,0 days 00:00:03.653393,0.07863265402946197,3,sqrt,2,9,1499,0.6547903007487502,TPESampler,COMPLETE
554,0.26908762256909863,2025-04-24 21:45:28.662935,2025-04-24 21:45:32.377409,0 days 00:00:03.714474,0.08682902733857203,4,sqrt,1,4,1474,0.6762548679825121,TPESampler,COMPLETE
555,0.29304600007105314,2025-04-24 21:45:32.426572,2025-04-24 21:45:35.313405,0 days 00:00:02.886833,0.06942280677700906,8,sqrt,3,14,1197,0.6309028908984752,TPESampler,COMPLETE
556,0.26629350643431604,2025-04-24 21:45:32.615236,2025-04-24 21:45:35.825039,0 days 00:00:03.209803,0.08983045775575163,8,sqrt,1,12,1113,0.6810035017365538,TPESampler,COMPLETE
557,0.36307022569595204,2025-04-24 21:45:33.604245,2025-04-24 21:45:35.823401,0 days 00:00:02.219156,0.013917673972452449,11,sqrt,2,2,526,0.7462300499618889,TPESampler,COMPLETE
558,0.3028826311559995,2025-04-24 21:45:35.517515,2025-04-24 21:45:37.890058,0 days 00:00:02.372543,0.04943569674305176,6,sqrt,3,15,1045,0.7335964346482863,TPESampler,COMPLETE
559,0.29278939627373235,2025-04-24 21:45:35.983522,2025-04-24 21:45:39.223540,0 days 00:00:03.240018,0.09657964510506875,7,sqrt,1,15,1192,0.6508769393938516,TPESampler,COMPLETE
560,0.30162568141018653,2025-04-24 21:45:36.053689,2025-04-24 21:45:39.639889,0 days 00:00:03.586200,0.08642196264836656,4,sqrt,2,13,1478,0.6427555951541186,TPESampler,COMPLETE
561,0.24270557332535336,2025-04-24 21:45:38.050297,2025-04-24 21:45:41.022229,0 days 00:00:02.971932,0.08402958962888635,9,sqrt,1,14,1240,0.611304082763762,TPESampler,COMPLETE
562,0.2713763698439208,2025-04-24 21:45:39.387125,2025-04-24 21:45:42.813114,0 days 00:00:03.425989,0.06970870528518001,8,sqrt,1,16,1370,0.6200814106793752,TPESampler,COMPLETE
563,0.27999577289035255,2025-04-24 21:45:39.796342,2025-04-24 21:45:43.167612,0 days 00:00:03.371270,0.056485341980376344,3,sqrt,2,5,1431,0.7737966679104344,TPESampler,COMPLETE
564,0.30114135045949125,2025-04-24 21:45:41.202012,2025-04-24 21:45:44.635612,0 days 00:00:03.433600,0.05227123477531708,3,sqrt,1,19,1414,0.7791391187153376,TPESampler,COMPLETE
565,0.3731370157319484,2025-04-24 21:45:43.019712,2025-04-24 21:45:44.884734,0 days 00:00:01.865022,0.04711214787804235,8,sqrt,6,12,665,0.6790766198112524,TPESampler,COMPLETE
566,0.35846724563320903,2025-04-24 21:45:43.364415,2025-04-24 21:45:44.750157,0 days 00:00:01.385742,0.045417941310402006,8,sqrt,1,2,294,0.992855368233623,TPESampler,COMPLETE
567,1.0182897649770115,2025-04-24 21:45:44.825494,2025-04-24 21:45:45.779950,0 days 00:00:00.954456,0.010372244874192128,7,sqrt,4,8,156,0.9645918986867383,TPESampler,COMPLETE
568,0.34300184602610195,2025-04-24 21:45:44.994394,2025-04-24 21:45:47.053807,0 days 00:00:02.059413,0.02513979647222898,10,,4,8,228,0.7756790074604497,TPESampler,COMPLETE
569,0.30257822163233244,2025-04-24 21:45:45.083504,2025-04-24 21:45:47.809832,0 days 00:00:02.726328,0.05067113370904471,10,sqrt,2,15,1286,0.6218197290980524,TPESampler,COMPLETE
570,0.3470805451794145,2025-04-24 21:45:46.038145,2025-04-24 21:45:49.922640,0 days 00:00:03.884495,0.052502023075685696,12,,5,7,590,0.9393848880228729,TPESampler,COMPLETE
571,0.2736860489080802,2025-04-24 21:45:47.241933,2025-04-24 21:45:50.489974,0 days 00:00:03.248041,0.08805565124768824,9,sqrt,1,16,1397,0.6137294285289379,TPESampler,COMPLETE
572,0.31499069001353125,2025-04-24 21:45:47.990682,2025-04-24 21:45:51.385305,0 days 00:00:03.394623,0.07754132828690488,8,sqrt,2,13,1444,0.6205503134006191,TPESampler,COMPLETE
573,0.2763430115749643,2025-04-24 21:45:50.128931,2025-04-24 21:45:53.470338,0 days 00:00:03.341407,0.047049149219733646,6,sqrt,1,16,1422,0.7141379935846222,TPESampler,COMPLETE
574,0.4045647184718316,2025-04-24 21:45:50.679498,2025-04-24 21:45:55.613299,0 days 00:00:04.933801,0.012279522093553558,10,,7,19,1008,0.610493569418656,TPESampler,COMPLETE
575,0.25147643322897817,2025-04-24 21:45:51.610779,2025-04-24 21:45:54.373326,0 days 00:00:02.762547,0.06966512560384068,9,sqrt,1,13,1139,0.6067618680048024,TPESampler,COMPLETE
576,0.35649209936964205,2025-04-24 21:45:53.680270,2025-04-24 21:45:56.671382,0 days 00:00:02.991112,0.01635817676385653,5,sqrt,1,15,1396,0.924114499069297,TPESampler,COMPLETE
577,0.3263912915059036,2025-04-24 21:45:54.566319,2025-04-24 21:45:58.728018,0 days 00:00:04.161699,0.09644883184781729,5,,1,7,1066,0.7055392358322126,TPESampler,COMPLETE
578,0.35472298261515195,2025-04-24 21:45:55.802955,2025-04-24 21:46:01.561474,0 days 00:00:05.758519,0.08723440000003918,9,,2,12,1316,0.6357689734665334,TPESampler,COMPLETE
579,0.31551239291631034,2025-04-24 21:45:56.881427,2025-04-24 21:45:59.990338,0 days 00:00:03.108911,0.08852379694478224,6,sqrt,3,16,1490,0.602522352576913,TPESampler,COMPLETE
580,0.2605004116387416,2025-04-24 21:45:58.927456,2025-04-24 21:46:02.408627,0 days 00:00:03.481171,0.05438204771365828,7,sqrt,1,16,1479,0.7433070723891787,TPESampler,COMPLETE
581,0.2574008423678745,2025-04-24 21:46:00.184369,2025-04-24 21:46:02.891104,0 days 00:00:02.706735,0.059590303734978714,5,sqrt,1,14,959,0.6920204979614705,TPESampler,COMPLETE
582,0.24404481185955826,2025-04-24 21:46:01.777448,2025-04-24 21:46:05.884434,0 days 00:00:04.106986,0.06959515126677134,8,sqrt,1,14,1409,0.606424210178529,TPESampler,COMPLETE
583,0.3102996884662461,2025-04-24 21:46:02.662210,2025-04-24 21:46:07.005829,0 days 00:00:04.343619,0.03122026616225359,6,sqrt,3,4,1463,0.7067317498434977,TPESampler,COMPLETE
584,0.2565748067838169,2025-04-24 21:46:03.348988,2025-04-24 21:46:07.711260,0 days 00:00:04.362272,0.0991890348385809,5,sqrt,1,3,1445,0.7625201783909803,TPESampler,COMPLETE
585,0.304750261569147,2025-04-24 21:46:06.110461,2025-04-24 21:46:09.502244,0 days 00:00:03.391783,0.06925891098773383,7,sqrt,1,15,1421,0.6044284222907996,TPESampler,COMPLETE
586,0.2937681883689591,2025-04-24 21:46:07.264359,2025-04-24 21:46:11.092389,0 days 00:00:03.828030,0.0923719316008031,6,sqrt,1,19,1320,0.6080532359505014,TPESampler,COMPLETE
587,0.2903607526680825,2025-04-24 21:46:07.940247,2025-04-24 21:46:10.927558,0 days 00:00:02.987311,0.09178157307682124,5,sqrt,1,14,993,0.6178271662793674,TPESampler,COMPLETE
588,0.3067401173418271,2025-04-24 21:46:09.703436,2025-04-24 21:46:12.963013,0 days 00:00:03.259577,0.06472603444095473,4,sqrt,4,13,1462,0.7574567890410001,TPESampler,COMPLETE
589,0.26668632703027434,2025-04-24 21:46:11.103931,2025-04-24 21:46:14.704458,0 days 00:00:03.600527,0.09452777668192353,4,sqrt,1,17,1383,0.663249500099642,TPESampler,COMPLETE
590,0.2884623975745292,2025-04-24 21:46:11.295036,2025-04-24 21:46:14.951384,0 days 00:00:03.656348,0.09993247050705235,7,sqrt,3,18,1129,0.7265640466052387,TPESampler,COMPLETE
591,0.28945144451119603,2025-04-24 21:46:13.158748,2025-04-24 21:46:16.023628,0 days 00:00:02.864880,0.03505184448515236,3,sqrt,2,14,1452,0.6079454887465785,TPESampler,COMPLETE
592,0.3422879640837094,2025-04-24 21:46:14.902363,2025-04-24 21:46:20.910072,0 days 00:00:06.007709,0.04400205592179803,6,,2,2,1358,0.763270558383552,TPESampler,COMPLETE
593,0.2758062271308873,2025-04-24 21:46:15.159682,2025-04-24 21:46:18.797342,0 days 00:00:03.637660,0.04005576042436635,5,sqrt,1,19,1496,0.7624613114360619,TPESampler,COMPLETE
594,0.28740504052843197,2025-04-24 21:46:16.219485,2025-04-24 21:46:19.061185,0 days 00:00:02.841700,0.0898730525771703,8,sqrt,3,12,1127,0.6293646856588374,TPESampler,COMPLETE
595,0.4029341991727313,2025-04-24 21:46:19.008552,2025-04-24 21:46:21.738176,0 days 00:00:02.729624,0.04776131602414659,4,,9,2,620,0.9819401832963001,TPESampler,COMPLETE
596,0.2805828580550674,2025-04-24 21:46:19.295964,2025-04-24 21:46:22.256598,0 days 00:00:02.960634,0.04931143326884997,5,sqrt,2,4,1279,0.7312627480106809,TPESampler,COMPLETE
597,0.3148321528473275,2025-04-24 21:46:21.101940,2025-04-24 21:46:22.440982,0 days 00:00:01.339042,0.06394509791083063,4,sqrt,3,13,403,0.9657955708564849,TPESampler,COMPLETE
598,0.33141983051481455,2025-04-24 21:46:21.937501,2025-04-24 21:46:24.123496,0 days 00:00:02.185995,0.03402060068396874,10,log2,1,5,830,0.8769275978611185,TPESampler,COMPLETE
599,0.22994022801001884,2025-04-24 21:46:22.636530,2025-04-24 21:46:26.756044,0 days 00:00:04.119514,0.09078118251915754,6,sqrt,1,12,1357,0.6050119828695206,TPESampler,COMPLETE
600,0.7123835028955794,2025-04-24 21:46:22.679276,2025-04-24 21:46:25.575752,0 days 00:00:02.896476,0.038120471037678696,8,log2,9,17,974,0.9787891580140452,TPESampler,COMPLETE
601,0.2924094579482629,2025-04-24 21:46:24.335471,2025-04-24 21:46:27.994290,0 days 00:00:03.658819,0.05947783931573657,5,sqrt,3,6,1375,0.7091068225122167,TPESampler,COMPLETE
602,0.2709184662829319,2025-04-24 21:46:25.734654,2025-04-24 21:46:29.551653,0 days 00:00:03.816999,0.06936256004185505,4,sqrt,1,8,1450,0.7119166946966541,TPESampler,COMPLETE
603,0.32819154484218477,2025-04-24 21:46:26.958086,2025-04-24 21:46:30.015925,0 days 00:00:03.057839,0.08670090153737404,5,sqrt,5,7,1073,0.9049494960561777,TPESampler,COMPLETE
604,0.633227525900957,2025-04-24 21:46:28.208313,2025-04-24 21:46:31.476941,0 days 00:00:03.268628,0.03090126752301697,7,log2,7,17,1459,0.7236866135051488,TPESampler,COMPLETE
605,0.5199507369236409,2025-04-24 21:46:29.752965,2025-04-24 21:46:31.712946,0 days 00:00:01.959981,0.021856048334272432,7,log2,2,3,704,0.7019735515724389,TPESampler,COMPLETE
606,0.23545021394320825,2025-04-24 21:46:30.167736,2025-04-24 21:46:33.835869,0 days 00:00:03.668133,0.06729261968950742,4,sqrt,1,3,1498,0.738494338006421,TPESampler,COMPLETE
607,0.2749277185250512,2025-04-24 21:46:31.632038,2025-04-24 21:46:35.582429,0 days 00:00:03.950391,0.099357584441706,8,sqrt,1,12,1452,0.6155932627263058,TPESampler,COMPLETE
608,0.9100955881639423,2025-04-24 21:46:31.895812,2025-04-24 21:46:34.070082,0 days 00:00:02.174270,0.016532483140321363,3,sqrt,10,12,651,0.6023839137998364,TPESampler,COMPLETE
609,0.8552502883419033,2025-04-24 21:46:34.028135,2025-04-24 21:46:35.037522,0 days 00:00:01.009387,0.09200401877436337,12,log2,6,9,176,0.63950293512804,TPESampler,COMPLETE
610,0.3194890928763313,2025-04-24 21:46:34.309389,2025-04-24 21:46:37.723554,0 days 00:00:03.414165,0.06846125066512888,3,sqrt,4,3,1431,0.6784859209262071,TPESampler,COMPLETE
611,0.278590335635636,2025-04-24 21:46:35.237444,2025-04-24 21:46:38.972822,0 days 00:00:03.735378,0.0408173576605765,3,sqrt,2,3,1441,0.7418724494063426,TPESampler,COMPLETE
612,0.256171781529983,2025-04-24 21:46:35.730754,2025-04-24 21:46:39.118045,0 days 00:00:03.387291,0.07556898882685388,4,sqrt,1,10,1225,0.6134413016911044,TPESampler,COMPLETE
613,0.3248203698149126,2025-04-24 21:46:37.934131,2025-04-24 21:46:40.894221,0 days 00:00:02.960090,0.09685347922337088,4,log2,4,16,1467,0.6118035382226162,TPESampler,COMPLETE
614,0.23506518657800704,2025-04-24 21:46:39.111959,2025-04-24 21:46:41.816608,0 days 00:00:02.704649,0.09653881625682827,4,sqrt,1,12,1385,0.6399730573510862,TPESampler,COMPLETE
615,0.9566270050261197,2025-04-24 21:46:39.308588,2025-04-24 21:46:40.419171,0 days 00:00:01.110583,0.016574859627897277,5,sqrt,3,2,187,0.7331783229752028,TPESampler,COMPLETE
616,0.4296832551078919,2025-04-24 21:46:40.589404,2025-04-24 21:46:42.925235,0 days 00:00:02.335831,0.029550399433225454,10,,1,2,322,0.894070535415004,TPESampler,COMPLETE
617,0.24797574728125832,2025-04-24 21:46:41.065507,2025-04-24 21:46:43.804798,0 days 00:00:02.739291,0.0727961709044058,5,sqrt,1,19,1489,0.7519586158884378,TPESampler,COMPLETE
618,0.4392458558174275,2025-04-24 21:46:42.005912,2025-04-24 21:46:43.062123,0 days 00:00:01.056211,0.09788908407330744,6,sqrt,7,6,268,0.6813526196774149,TPESampler,COMPLETE
619,0.2695067957952515,2025-04-24 21:46:43.111961,2025-04-24 21:46:46.609361,0 days 00:00:03.497400,0.08208060869704932,5,sqrt,1,11,1423,0.6846004792814034,TPESampler,COMPLETE
620,0.43610297113371854,2025-04-24 21:46:43.295095,2025-04-24 21:46:47.770460,0 days 00:00:04.475365,0.010969257713776994,4,,10,3,1036,0.924928647761978,TPESampler,COMPLETE
621,0.7301940730934545,2025-04-24 21:46:44.000191,2025-04-24 21:46:47.305894,0 days 00:00:03.305703,0.0119190917470398,4,log2,4,3,1462,0.9351667447588938,TPESampler,COMPLETE
622,0.32848693082572317,2025-04-24 21:46:46.773731,2025-04-24 21:46:49.795838,0 days 00:00:03.022107,0.09623063267228664,6,sqrt,1,11,1089,0.6368614422524077,TPESampler,COMPLETE
623,1.1594386159123262,2025-04-24 21:46:47.531971,2025-04-24 21:46:49.843688,0 days 00:00:02.311717,0.01029858529296572,8,log2,10,12,867,0.8978819496530595,TPESampler,COMPLETE
624,0.5119613652006262,2025-04-24 21:46:47.999050,2025-04-24 21:46:51.234717,0 days 00:00:03.235667,0.01328325224016832,9,,10,2,620,0.6431682458308957,TPESampler,COMPLETE
625,0.4390819525282235,2025-04-24 21:46:49.948459,2025-04-24 21:46:52.371410,0 days 00:00:02.422951,0.03995896401891677,5,sqrt,9,8,857,0.902405309703203,TPESampler,COMPLETE
626,0.26274913291559737,2025-04-24 21:46:50.011104,2025-04-24 21:46:53.709404,0 days 00:00:03.698300,0.09872947186912616,6,sqrt,1,7,1251,0.6149402845117071,TPESampler,COMPLETE
627,0.5651525155274572,2025-04-24 21:46:51.495042,2025-04-24 21:46:53.276531,0 days 00:00:01.781489,0.013567276514740762,7,sqrt,1,8,406,0.7864258414632375,TPESampler,COMPLETE
628,0.28589143608420614,2025-04-24 21:46:52.590981,2025-04-24 21:46:56.235868,0 days 00:00:03.644887,0.0987331703459667,7,sqrt,3,11,1427,0.6207483104615423,TPESampler,COMPLETE
629,0.36586446129321176,2025-04-24 21:46:53.494209,2025-04-24 21:46:55.433107,0 days 00:00:01.938898,0.03446609092702473,10,,6,18,261,0.7822889213042444,TPESampler,COMPLETE
630,0.2948773631134428,2025-04-24 21:46:53.876033,2025-04-24 21:46:57.699074,0 days 00:00:03.823041,0.04287135870453302,4,sqrt,3,18,1447,0.6105408543381847,TPESampler,COMPLETE
631,0.29072457467511614,2025-04-24 21:46:55.639263,2025-04-24 21:46:59.059507,0 days 00:00:03.420244,0.06317202808215103,3,sqrt,1,14,1319,0.6839255156389971,TPESampler,COMPLETE
632,0.4277624425303987,2025-04-24 21:46:56.449974,2025-04-24 21:46:57.926448,0 days 00:00:01.476474,0.04403113435950199,10,log2,1,5,258,0.616480385388904,TPESampler,COMPLETE
633,0.34744238518660614,2025-04-24 21:46:57.887426,2025-04-24 21:47:00.495247,0 days 00:00:02.607821,0.011156179462453236,11,sqrt,2,12,884,0.8557167850946895,TPESampler,COMPLETE
634,0.3027937735539162,2025-04-24 21:46:58.152519,2025-04-24 21:47:00.903293,0 days 00:00:02.750774,0.08889249479363599,4,sqrt,3,13,1065,0.6445367313793328,TPESampler,COMPLETE
635,0.2904474030836225,2025-04-24 21:46:59.294461,2025-04-24 21:47:02.840411,0 days 00:00:03.545950,0.09706894871922819,3,sqrt,3,14,1426,0.6039722434889637,TPESampler,COMPLETE
636,0.25970524174750437,2025-04-24 21:47:00.655280,2025-04-24 21:47:04.377640,0 days 00:00:03.722360,0.07101333046250138,4,sqrt,1,14,1417,0.6031568487000123,TPESampler,COMPLETE
637,0.30282052310507807,2025-04-24 21:47:01.087220,2025-04-24 21:47:04.938324,0 days 00:00:03.851104,0.09751551941954865,4,sqrt,3,8,1369,0.776135813934608,TPESampler,COMPLETE
638,0.29219694427729503,2025-04-24 21:47:03.005684,2025-04-24 21:47:05.992765,0 days 00:00:02.987081,0.0783459042697256,5,sqrt,1,15,1181,0.6517609464612981,TPESampler,COMPLETE
639,0.25014156257249154,2025-04-24 21:47:04.571722,2025-04-24 21:47:07.138245,0 days 00:00:02.566523,0.07747334290415088,8,sqrt,1,19,1042,0.6072685193453036,TPESampler,COMPLETE
640,0.32974892084695273,2025-04-24 21:47:05.108071,2025-04-24 21:47:08.700961,0 days 00:00:03.592890,0.018420433648192718,3,,5,9,1069,0.6239191383090816,TPESampler,COMPLETE
641,0.42069322471448906,2025-04-24 21:47:06.212714,2025-04-24 21:47:08.023928,0 days 00:00:01.811214,0.06882041125937485,9,log2,5,18,710,0.8566296568265048,TPESampler,COMPLETE
642,0.29582210686859717,2025-04-24 21:47:07.430260,2025-04-24 21:47:12.939218,0 days 00:00:05.508958,0.0776056622471252,5,,3,5,1467,0.6692959400899099,TPESampler,COMPLETE
643,0.2898371581146952,2025-04-24 21:47:08.228968,2025-04-24 21:47:11.593652,0 days 00:00:03.364684,0.09836552610306508,3,sqrt,1,4,1464,0.7330879053076357,TPESampler,COMPLETE
644,0.29052970679663503,2025-04-24 21:47:08.907472,2025-04-24 21:47:12.690717,0 days 00:00:03.783245,0.06787378589989032,7,sqrt,1,19,1476,0.712854872078725,TPESampler,COMPLETE
645,0.3164205940494322,2025-04-24 21:47:11.824920,2025-04-24 21:47:15.907447,0 days 00:00:04.082527,0.07343510704828661,6,sqrt,1,14,1349,0.6030563720994558,TPESampler,COMPLETE
646,0.2699462091871609,2025-04-24 21:47:12.889651,2025-04-24 21:47:16.925882,0 days 00:00:04.036231,0.09560235414965684,7,sqrt,2,16,1398,0.6199102370795474,TPESampler,COMPLETE
647,0.252947415029031,2025-04-24 21:47:13.207421,2025-04-24 21:47:16.952607,0 days 00:00:03.745186,0.06537874130422022,5,sqrt,1,4,1240,0.7452326498797265,TPESampler,COMPLETE
648,0.2782912472803754,2025-04-24 21:47:16.114479,2025-04-24 21:47:19.426261,0 days 00:00:03.311782,0.09134574690011348,5,sqrt,1,12,1406,0.604695584703341,TPESampler,COMPLETE
649,0.372488137199348,2025-04-24 21:47:17.088569,2025-04-24 21:47:19.983342,0 days 00:00:02.894773,0.01794167146562227,8,sqrt,5,14,991,0.6720723292116115,TPESampler,COMPLETE
650,0.32721597024575233,2025-04-24 21:47:17.135687,2025-04-24 21:47:19.672069,0 days 00:00:02.536382,0.050368172598634645,3,,5,10,525,0.7654322907742002,TPESampler,COMPLETE
651,0.2599270427271949,2025-04-24 21:47:19.625080,2025-04-24 21:47:23.722179,0 days 00:00:04.097099,0.09187061289812888,3,sqrt,1,11,1470,0.7436616980582155,TPESampler,COMPLETE
652,0.306796436695158,2025-04-24 21:47:19.932014,2025-04-24 21:47:23.454181,0 days 00:00:03.522167,0.05865080836391768,6,sqrt,2,10,1091,0.614618407089829,TPESampler,COMPLETE
653,0.3189220273087593,2025-04-24 21:47:20.348519,2025-04-24 21:47:24.465174,0 days 00:00:04.116655,0.05196086904860437,9,sqrt,5,14,1482,0.6323305241825308,TPESampler,COMPLETE
654,1.2334178894928425,2025-04-24 21:47:23.678976,2025-04-24 21:47:24.667347,0 days 00:00:00.988371,0.016372826062606895,3,log2,6,13,263,0.7681515624031761,TPESampler,COMPLETE
655,0.9308866868399817,2025-04-24 21:47:23.968485,2025-04-24 21:47:25.563279,0 days 00:00:01.594794,0.016394694103646766,7,log2,4,6,540,0.9936400985604052,TPESampler,COMPLETE
656,0.3145945585425696,2025-04-24 21:47:24.691406,2025-04-24 21:47:28.630891,0 days 00:00:03.939485,0.029503694119937102,10,sqrt,2,18,1488,0.6454056768050368,TPESampler,COMPLETE
657,0.698173858763389,2025-04-24 21:47:24.869520,2025-04-24 21:47:27.565843,0 days 00:00:02.696323,0.010113709250604046,3,sqrt,1,10,1003,0.963361019985791,TPESampler,COMPLETE
658,0.24723064600701805,2025-04-24 21:47:25.912725,2025-04-24 21:47:30.584532,0 days 00:00:04.671807,0.0953275636226019,5,sqrt,1,11,1496,0.6660453826460553,TPESampler,COMPLETE
659,0.3308328733390822,2025-04-24 21:47:27.818872,2025-04-24 21:47:31.878860,0 days 00:00:04.059988,0.06566421966643625,6,sqrt,5,19,1484,0.7745543808723737,TPESampler,COMPLETE
660,0.29023369548695405,2025-04-24 21:47:28.833935,2025-04-24 21:47:33.026372,0 days 00:00:04.192437,0.052380201254249484,6,sqrt,1,20,1498,0.6616295810123404,TPESampler,COMPLETE
