number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
1150,0.33641085705703727,2025-04-24 22:29:27.774322,2025-04-24 22:29:53.646400,0 days 00:00:25.872078,False,absolute_error,45,sqrt,1,3,683,TPESampler,COMPLETE
1151,0.3577216141583847,2025-04-24 22:29:31.698198,2025-04-24 22:29:36.338551,0 days 00:00:04.640353,True,absolute_error,46,sqrt,1,4,184,TPESampler,COMPLETE
1152,0.39811762409998463,2025-04-24 22:29:31.775395,2025-04-24 22:29:35.591292,0 days 00:00:03.815897,True,absolute_error,47,sqrt,1,23,138,TPESampler,COMPLETE
1153,0.4299015204944345,2025-04-24 22:29:34.782339,2025-04-24 22:29:37.600030,0 days 00:00:02.817691,True,squared_error,42,,4,25,543,TPESampler,COMPLETE
1154,0.3689311218414542,2025-04-24 22:29:35.790395,2025-04-24 22:29:46.531669,0 days 00:00:10.741274,True,absolute_error,50,sqrt,1,8,424,TPESampler,COMPLETE
1155,0.3618530353127886,2025-04-24 22:29:36.516752,2025-04-24 22:29:38.128129,0 days 00:00:01.611377,True,squared_error,50,sqrt,1,6,493,TPESampler,COMPLETE
1156,0.33253764687696186,2025-04-24 22:29:37.802639,2025-04-24 22:30:06.173074,0 days 00:00:28.370435,False,absolute_error,50,sqrt,1,3,707,TPESampler,COMPLETE
1157,0.3436566315674863,2025-04-24 22:29:38.369744,2025-04-24 22:30:03.170278,0 days 00:00:24.800534,False,absolute_error,41,sqrt,1,6,679,TPESampler,COMPLETE
1158,0.46892474442534476,2025-04-24 22:29:40.852072,2025-04-24 22:29:45.038261,0 days 00:00:04.186189,False,absolute_error,20,sqrt,2,4,177,TPESampler,COMPLETE
1159,0.3373739724994417,2025-04-24 22:29:45.219338,2025-04-24 22:30:10.328109,0 days 00:00:25.108771,False,absolute_error,44,sqrt,1,3,669,TPESampler,COMPLETE
1160,0.7895955690816202,2025-04-24 22:29:46.732133,2025-04-24 22:29:47.886184,0 days 00:00:01.154051,True,absolute_error,38,sqrt,10,2,260,TPESampler,COMPLETE
1161,0.3566076343262933,2025-04-24 22:29:48.083139,2025-04-24 22:30:08.828449,0 days 00:00:20.745310,False,absolute_error,44,sqrt,1,11,472,TPESampler,COMPLETE
1162,0.3251703432159775,2025-04-24 22:29:53.847492,2025-04-24 22:30:15.450766,0 days 00:00:21.603274,False,absolute_error,50,sqrt,1,5,574,TPESampler,COMPLETE
1163,0.3298734456741412,2025-04-24 22:30:03.374114,2025-04-24 22:30:18.379375,0 days 00:00:15.005261,False,absolute_error,50,sqrt,1,6,392,TPESampler,COMPLETE
1164,0.42308394786566916,2025-04-24 22:30:06.366221,2025-04-24 22:30:25.412132,0 days 00:00:19.045911,False,absolute_error,42,sqrt,2,6,684,TPESampler,COMPLETE
1165,0.5216196401876115,2025-04-24 22:30:09.019099,2025-04-24 22:30:13.799152,0 days 00:00:04.780053,False,absolute_error,24,log2,1,10,216,TPESampler,COMPLETE
1166,0.32659664171440267,2025-04-24 22:30:10.512130,2025-04-24 22:30:34.804568,0 days 00:00:24.292438,False,absolute_error,50,sqrt,1,4,641,TPESampler,COMPLETE
1167,0.3329830930824982,2025-04-24 22:30:13.988847,2025-04-24 22:30:16.625546,0 days 00:00:02.636699,False,squared_error,50,sqrt,1,4,731,TPESampler,COMPLETE
1168,0.4157933675722225,2025-04-24 22:30:15.645788,2025-04-24 22:30:27.909978,0 days 00:00:12.264190,False,absolute_error,50,sqrt,2,4,488,TPESampler,COMPLETE
1169,0.788145695930641,2025-04-24 22:30:16.832862,2025-04-24 22:30:17.753867,0 days 00:00:00.921005,True,absolute_error,16,sqrt,10,12,121,TPESampler,COMPLETE
1170,0.3395514935298384,2025-04-24 22:30:17.943375,2025-04-24 22:30:39.209530,0 days 00:00:21.266155,False,absolute_error,42,sqrt,1,3,505,TPESampler,COMPLETE
1171,0.39257138003199554,2025-04-24 22:30:18.631061,2025-04-24 22:30:20.138737,0 days 00:00:01.507676,True,squared_error,49,,3,3,197,TPESampler,COMPLETE
1172,0.3323052852704694,2025-04-24 22:30:20.333974,2025-04-24 22:30:41.207834,0 days 00:00:20.873860,False,absolute_error,50,sqrt,1,3,544,TPESampler,COMPLETE
1173,0.44792814692952754,2025-04-24 22:30:25.603347,2025-04-24 22:32:18.300267,0 days 00:01:52.696920,False,absolute_error,50,,1,5,492,TPESampler,COMPLETE
1174,0.3497408748939063,2025-04-24 22:30:28.110775,2025-04-24 22:30:29.519929,0 days 00:00:01.409154,False,squared_error,45,sqrt,1,8,386,TPESampler,COMPLETE
1175,0.5929752752896252,2025-04-24 22:30:29.712145,2025-04-24 22:30:40.889121,0 days 00:00:11.176976,False,absolute_error,10,sqrt,3,37,833,TPESampler,COMPLETE
1176,0.5989237065725687,2025-04-24 22:30:34.991156,2025-04-24 22:30:36.363564,0 days 00:00:01.372408,False,squared_error,10,sqrt,4,28,490,TPESampler,COMPLETE
1177,0.3547491648312571,2025-04-24 22:30:36.551863,2025-04-24 22:30:56.397525,0 days 00:00:19.845662,False,absolute_error,44,sqrt,1,10,548,TPESampler,COMPLETE
1178,0.4194127847752982,2025-04-24 22:30:39.410372,2025-04-24 22:30:51.973110,0 days 00:00:12.562738,False,absolute_error,50,sqrt,2,5,511,TPESampler,COMPLETE
1179,0.3397638296307084,2025-04-24 22:30:41.077901,2025-04-24 22:30:59.248327,0 days 00:00:18.170426,False,absolute_error,42,sqrt,1,3,483,TPESampler,COMPLETE
1180,0.7064141408777672,2025-04-24 22:30:41.408815,2025-04-24 22:30:44.669799,0 days 00:00:03.260984,False,absolute_error,46,log2,3,9,343,TPESampler,COMPLETE
1181,0.3266203944884314,2025-04-24 22:30:44.884756,2025-04-24 22:31:07.566455,0 days 00:00:22.681699,False,absolute_error,50,sqrt,1,4,602,TPESampler,COMPLETE
1182,0.3373743256142212,2025-04-24 22:30:52.259655,2025-04-24 22:31:09.277421,0 days 00:00:17.017766,False,absolute_error,48,sqrt,1,7,458,TPESampler,COMPLETE
1183,0.3326076087919669,2025-04-24 22:30:56.579748,2025-04-24 22:31:17.050520,0 days 00:00:20.470772,False,absolute_error,43,sqrt,1,5,555,TPESampler,COMPLETE
1184,0.32660124574258104,2025-04-24 22:30:59.429329,2025-04-24 22:31:24.072764,0 days 00:00:24.643435,False,absolute_error,50,sqrt,1,4,596,TPESampler,COMPLETE
1185,0.33142381312830455,2025-04-24 22:31:07.761129,2025-04-24 22:31:29.213616,0 days 00:00:21.452487,False,absolute_error,44,sqrt,1,4,480,TPESampler,COMPLETE
1186,0.6176718331458922,2025-04-24 22:31:09.473985,2025-04-24 22:31:16.770531,0 days 00:00:07.296546,False,absolute_error,50,log2,2,5,436,TPESampler,COMPLETE
1187,0.42631211125001117,2025-04-24 22:31:16.967361,2025-04-24 22:31:30.657983,0 days 00:00:13.690622,False,absolute_error,50,sqrt,2,10,565,TPESampler,COMPLETE
1188,0.41808204998165127,2025-04-24 22:31:17.262601,2025-04-24 22:32:58.250553,0 days 00:01:40.987952,True,absolute_error,43,,1,49,847,TPESampler,COMPLETE
1189,0.3243523240505123,2025-04-24 22:31:24.261398,2025-04-24 22:31:40.636123,0 days 00:00:16.374725,False,absolute_error,49,sqrt,1,4,428,TPESampler,COMPLETE
1190,0.34507850101357684,2025-04-24 22:31:29.394332,2025-04-24 22:31:52.152394,0 days 00:00:22.758062,False,absolute_error,42,sqrt,1,7,632,TPESampler,COMPLETE
1191,0.3314603182241895,2025-04-24 22:31:30.848051,2025-04-24 22:31:53.596685,0 days 00:00:22.748634,False,absolute_error,43,sqrt,1,4,622,TPESampler,COMPLETE
1192,0.4201878067930231,2025-04-24 22:31:40.832095,2025-04-24 22:31:50.532095,0 days 00:00:09.700000,False,absolute_error,36,sqrt,2,4,288,TPESampler,COMPLETE
1193,0.33702595118529804,2025-04-24 22:31:47.024247,2025-04-24 22:32:02.324927,0 days 00:00:15.300680,False,absolute_error,46,sqrt,1,3,352,TPESampler,COMPLETE
1194,0.32534415053743954,2025-04-24 22:31:50.730716,2025-04-24 22:32:02.486605,0 days 00:00:11.755889,False,absolute_error,50,sqrt,1,5,306,TPESampler,COMPLETE
1195,0.3955077545558761,2025-04-24 22:31:52.405284,2025-04-24 22:32:06.387286,0 days 00:00:13.982002,False,absolute_error,40,log2,1,4,526,TPESampler,COMPLETE
1196,0.7525216624583906,2025-04-24 22:31:53.785324,2025-04-24 22:31:54.811302,0 days 00:00:01.025978,False,squared_error,20,log2,4,2,567,TPESampler,COMPLETE
1197,0.415980104058634,2025-04-24 22:31:55.014723,2025-04-24 22:32:08.162409,0 days 00:00:13.147686,False,absolute_error,50,sqrt,2,2,456,TPESampler,COMPLETE
1198,0.33867628899125996,2025-04-24 22:32:02.521683,2025-04-24 22:32:17.034165,0 days 00:00:14.512482,False,absolute_error,41,sqrt,1,3,388,TPESampler,COMPLETE
1199,0.33433366976506496,2025-04-24 22:32:02.696159,2025-04-24 22:32:17.126033,0 days 00:00:14.429874,False,absolute_error,50,sqrt,1,7,376,TPESampler,COMPLETE
1200,0.3354317984927421,2025-04-24 22:32:06.598521,2025-04-24 22:32:19.780800,0 days 00:00:13.182279,False,absolute_error,48,sqrt,1,3,338,TPESampler,COMPLETE
1201,0.3416911308403325,2025-04-24 22:32:08.357603,2025-04-24 22:32:21.542767,0 days 00:00:13.185164,False,absolute_error,41,sqrt,1,6,349,TPESampler,COMPLETE
1202,0.3641674080709441,2025-04-24 22:32:17.232394,2025-04-24 22:32:37.197823,0 days 00:00:19.965429,False,absolute_error,50,log2,1,4,702,TPESampler,COMPLETE
1203,0.32771314621551734,2025-04-24 22:32:17.333858,2025-04-24 22:32:29.954517,0 days 00:00:12.620659,False,absolute_error,50,sqrt,1,4,326,TPESampler,COMPLETE
1204,0.33437578984106614,2025-04-24 22:32:18.479055,2025-04-24 22:32:39.033325,0 days 00:00:20.554270,False,absolute_error,44,sqrt,1,5,552,TPESampler,COMPLETE
1205,0.32708615369770816,2025-04-24 22:32:19.970458,2025-04-24 22:32:35.308394,0 days 00:00:15.337936,False,absolute_error,47,sqrt,1,4,401,TPESampler,COMPLETE
1206,0.3317867438465126,2025-04-24 22:32:21.733666,2025-04-24 22:32:42.093621,0 days 00:00:20.359955,False,absolute_error,50,sqrt,1,6,538,TPESampler,COMPLETE
1207,0.7754080345629365,2025-04-24 22:32:30.198044,2025-04-24 22:32:32.262107,0 days 00:00:02.064063,True,absolute_error,45,sqrt,9,35,584,TPESampler,COMPLETE
1208,0.34600840141938094,2025-04-24 22:32:32.485724,2025-04-24 22:32:54.185706,0 days 00:00:21.699982,False,absolute_error,50,sqrt,1,2,537,TPESampler,COMPLETE
1209,0.5348956564888274,2025-04-24 22:32:35.512238,2025-04-24 22:32:51.587918,0 days 00:00:16.075680,False,absolute_error,5,,3,2,189,TPESampler,COMPLETE
1210,0.4204951460763741,2025-04-24 22:32:37.385322,2025-04-24 22:32:46.259889,0 days 00:00:08.874567,False,absolute_error,50,sqrt,2,7,335,TPESampler,COMPLETE
1211,0.3351036052457167,2025-04-24 22:32:39.222154,2025-04-24 22:32:59.183251,0 days 00:00:19.961097,False,absolute_error,49,sqrt,1,3,490,TPESampler,COMPLETE
1212,0.41703860439781987,2025-04-24 22:32:42.374217,2025-04-24 22:33:00.829848,0 days 00:00:18.455631,False,absolute_error,50,sqrt,2,3,598,TPESampler,COMPLETE
1213,0.3433428534416019,2025-04-24 22:32:46.500481,2025-04-24 22:33:12.658430,0 days 00:00:26.157949,False,absolute_error,50,sqrt,1,9,636,TPESampler,COMPLETE
1214,0.3438226786467369,2025-04-24 22:32:51.787393,2025-04-24 22:33:20.628650,0 days 00:00:28.841257,False,absolute_error,50,sqrt,1,2,722,TPESampler,COMPLETE
1215,0.4179957240904916,2025-04-24 22:32:54.385647,2025-04-24 22:33:11.671136,0 days 00:00:17.285489,False,absolute_error,50,sqrt,2,4,711,TPESampler,COMPLETE
1216,0.32615886957639095,2025-04-24 22:32:58.446617,2025-04-24 22:33:16.885446,0 days 00:00:18.438829,False,absolute_error,50,sqrt,1,5,485,TPESampler,COMPLETE
1217,0.35061175016344226,2025-04-24 22:32:59.377171,2025-04-24 22:33:01.758301,0 days 00:00:02.381130,False,squared_error,41,sqrt,1,7,744,TPESampler,COMPLETE
1218,0.41069917175972953,2025-04-24 22:33:01.017048,2025-04-24 22:33:03.357036,0 days 00:00:02.339988,False,squared_error,30,,1,2,155,TPESampler,COMPLETE
1219,0.33457046655903894,2025-04-24 22:33:01.964234,2025-04-24 22:33:04.012315,0 days 00:00:02.048081,False,squared_error,46,sqrt,1,4,470,TPESampler,COMPLETE
1220,0.3276206098651637,2025-04-24 22:33:03.550175,2025-04-24 22:33:22.270207,0 days 00:00:18.720032,False,absolute_error,50,sqrt,1,4,480,TPESampler,COMPLETE
1221,0.4793076843598108,2025-04-24 22:33:04.220683,2025-04-24 22:33:06.975120,0 days 00:00:02.754437,True,squared_error,30,,7,48,671,TPESampler,COMPLETE
1222,0.3723846999201232,2025-04-24 22:33:07.218413,2025-04-24 22:33:25.269522,0 days 00:00:18.051109,False,absolute_error,50,log2,1,2,578,TPESampler,COMPLETE
1223,0.8581423979525629,2025-04-24 22:33:11.864479,2025-04-24 22:33:14.176491,0 days 00:00:02.312012,False,absolute_error,29,log2,11,4,985,TPESampler,COMPLETE
1224,0.3412036287978936,2025-04-24 22:33:12.839262,2025-04-24 22:33:33.447511,0 days 00:00:20.608249,False,absolute_error,43,sqrt,1,7,558,TPESampler,COMPLETE
1225,0.42161359333848397,2025-04-24 22:33:14.398376,2025-04-24 22:33:29.017093,0 days 00:00:14.618717,False,absolute_error,43,sqrt,2,5,594,TPESampler,COMPLETE
1226,0.34938544628730656,2025-04-24 22:33:17.155603,2025-04-24 22:33:41.825736,0 days 00:00:24.670133,False,absolute_error,41,sqrt,1,2,626,TPESampler,COMPLETE
1227,0.3338045298714987,2025-04-24 22:33:20.829205,2025-04-24 22:33:47.406824,0 days 00:00:26.577619,False,absolute_error,44,sqrt,1,5,702,TPESampler,COMPLETE
1228,0.3545587016589787,2025-04-24 22:33:22.466172,2025-04-24 22:33:35.120677,0 days 00:00:12.654505,True,absolute_error,48,sqrt,1,4,536,TPESampler,COMPLETE
1229,0.32722084385375144,2025-04-24 22:33:25.462288,2025-04-24 22:33:45.704401,0 days 00:00:20.242113,False,absolute_error,50,sqrt,1,4,440,TPESampler,COMPLETE
1230,0.4433363844860267,2025-04-24 22:33:29.209146,2025-04-24 22:33:33.333886,0 days 00:00:04.124740,True,squared_error,14,,1,43,992,TPESampler,COMPLETE
1231,0.3319160189230278,2025-04-24 22:33:33.540956,2025-04-24 22:34:00.429031,0 days 00:00:26.888075,False,absolute_error,50,sqrt,1,3,641,TPESampler,COMPLETE
1232,0.7583597524154142,2025-04-24 22:33:33.644318,2025-04-24 22:33:34.500916,0 days 00:00:00.856598,True,squared_error,6,log2,1,3,182,TPESampler,COMPLETE
1233,0.33691710363322247,2025-04-24 22:33:34.687618,2025-04-24 22:34:02.880975,0 days 00:00:28.193357,False,absolute_error,44,sqrt,1,3,655,TPESampler,COMPLETE
1234,0.3351452335439251,2025-04-24 22:33:35.484943,2025-04-24 22:34:03.122166,0 days 00:00:27.637223,False,absolute_error,50,sqrt,1,7,571,TPESampler,COMPLETE
1235,0.3329201745580599,2025-04-24 22:33:42.031929,2025-04-24 22:34:10.331649,0 days 00:00:28.299720,False,absolute_error,50,sqrt,1,3,749,TPESampler,COMPLETE
1236,0.32517855339596874,2025-04-24 22:33:45.899454,2025-04-24 22:34:10.434516,0 days 00:00:24.535062,False,absolute_error,50,sqrt,1,5,573,TPESampler,COMPLETE
1237,0.3952392929873072,2025-04-24 22:33:47.598278,2025-04-24 22:34:46.567871,0 days 00:00:58.969593,False,absolute_error,50,,2,10,341,TPESampler,COMPLETE
1238,0.35639160961092003,2025-04-24 22:34:00.621500,2025-04-24 22:34:15.278020,0 days 00:00:14.656520,True,absolute_error,46,sqrt,1,4,693,TPESampler,COMPLETE
1239,0.4163055416289545,2025-04-24 22:34:03.075727,2025-04-24 22:34:13.387256,0 days 00:00:10.311529,False,absolute_error,50,sqrt,2,4,401,TPESampler,COMPLETE
1240,0.554009827584276,2025-04-24 22:34:03.374663,2025-04-24 22:34:05.086739,0 days 00:00:01.712076,False,squared_error,12,sqrt,3,2,785,TPESampler,COMPLETE
1241,0.41740600251256094,2025-04-24 22:34:05.278909,2025-04-24 22:34:18.479515,0 days 00:00:13.200606,False,absolute_error,44,sqrt,2,4,532,TPESampler,COMPLETE
1242,0.446433637740164,2025-04-24 22:34:10.590774,2025-04-24 22:36:28.487616,0 days 00:02:17.896842,False,absolute_error,50,,1,6,600,TPESampler,COMPLETE
1243,0.41657643087785556,2025-04-24 22:34:10.916759,2025-04-24 22:34:24.151648,0 days 00:00:13.234889,False,absolute_error,50,sqrt,2,4,527,TPESampler,COMPLETE
1244,0.3600637691662964,2025-04-24 22:34:13.572510,2025-04-24 22:34:16.970538,0 days 00:00:03.398028,True,squared_error,40,,1,4,426,TPESampler,COMPLETE
1245,0.3306019752210525,2025-04-24 22:34:15.472479,2025-04-24 22:34:44.885762,0 days 00:00:29.413283,False,absolute_error,46,sqrt,1,5,546,TPESampler,COMPLETE
1246,0.339698997385212,2025-04-24 22:34:17.269501,2025-04-24 22:34:35.567324,0 days 00:00:18.297823,False,absolute_error,42,sqrt,1,3,484,TPESampler,COMPLETE
1247,0.33448326785896904,2025-04-24 22:34:18.661739,2025-04-24 22:34:35.902717,0 days 00:00:17.240978,False,absolute_error,49,sqrt,1,6,456,TPESampler,COMPLETE
1248,0.8745323168014972,2025-04-24 22:34:24.336677,2025-04-24 22:34:25.279827,0 days 00:00:00.943150,True,absolute_error,45,log2,14,3,249,TPESampler,COMPLETE
1249,0.4090319779265432,2025-04-24 22:34:25.485239,2025-04-24 22:34:29.704972,0 days 00:00:04.219733,False,absolute_error,49,sqrt,2,4,151,TPESampler,COMPLETE
1250,0.3319897114369145,2025-04-24 22:34:29.902353,2025-04-24 22:34:45.740548,0 days 00:00:15.838195,False,absolute_error,42,sqrt,1,5,427,TPESampler,COMPLETE
1251,0.32802940358366883,2025-04-24 22:34:35.775651,2025-04-24 22:34:56.117784,0 days 00:00:20.342133,False,absolute_error,50,sqrt,1,4,541,TPESampler,COMPLETE
1252,0.46666780786602197,2025-04-24 22:34:36.118606,2025-04-24 22:34:59.391933,0 days 00:00:23.273327,False,absolute_error,43,,6,2,379,TPESampler,COMPLETE
1253,0.3253808404612941,2025-04-24 22:34:45.069348,2025-04-24 22:35:06.149617,0 days 00:00:21.080269,False,absolute_error,50,sqrt,1,5,565,TPESampler,COMPLETE
1254,0.32796961854526097,2025-04-24 22:34:45.920100,2025-04-24 22:35:06.272053,0 days 00:00:20.351953,False,absolute_error,50,sqrt,1,4,536,TPESampler,COMPLETE
1255,0.4190805685402776,2025-04-24 22:34:46.760657,2025-04-24 22:35:02.124148,0 days 00:00:15.363491,False,absolute_error,42,sqrt,2,4,630,TPESampler,COMPLETE
1256,0.3321277017191879,2025-04-24 22:34:56.317433,2025-04-24 22:35:14.588423,0 days 00:00:18.270990,False,absolute_error,42,sqrt,1,5,495,TPESampler,COMPLETE
1257,0.47005334105204555,2025-04-24 22:34:59.577982,2025-04-24 22:35:07.665715,0 days 00:00:08.087733,True,absolute_error,33,log2,1,8,564,TPESampler,COMPLETE
1258,0.36352954739825566,2025-04-24 22:35:02.320897,2025-04-24 22:35:03.958909,0 days 00:00:01.638012,True,squared_error,45,sqrt,1,2,302,TPESampler,COMPLETE
1259,0.4102575741876025,2025-04-24 22:35:04.198485,2025-04-24 22:35:16.059636,0 days 00:00:11.861151,False,absolute_error,41,log2,1,7,436,TPESampler,COMPLETE
1260,0.33549536990105755,2025-04-24 22:35:06.341395,2025-04-24 22:35:29.448633,0 days 00:00:23.107238,False,absolute_error,40,sqrt,1,4,636,TPESampler,COMPLETE
1261,0.3317741705753644,2025-04-24 22:35:06.479143,2025-04-24 22:35:31.988696,0 days 00:00:25.509553,False,absolute_error,50,sqrt,1,3,603,TPESampler,COMPLETE
1262,0.3344702566910952,2025-04-24 22:35:07.860178,2025-04-24 22:35:32.626175,0 days 00:00:24.765997,False,absolute_error,46,sqrt,1,6,622,TPESampler,COMPLETE
1263,0.42050212773813767,2025-04-24 22:35:14.779032,2025-04-24 22:35:27.523862,0 days 00:00:12.744830,False,absolute_error,50,sqrt,2,6,517,TPESampler,COMPLETE
1264,0.33265809237285965,2025-04-24 22:35:16.320527,2025-04-24 22:35:18.446784,0 days 00:00:02.126257,False,squared_error,50,sqrt,1,4,554,TPESampler,COMPLETE
1265,0.8609569952525531,2025-04-24 22:35:18.627502,2025-04-24 22:35:19.341766,0 days 00:00:00.714264,False,squared_error,22,log2,12,2,126,TPESampler,COMPLETE
1266,0.34588811927089175,2025-04-24 22:35:19.520905,2025-04-24 22:35:39.153609,0 days 00:00:19.632704,False,absolute_error,50,sqrt,1,2,496,TPESampler,COMPLETE
1267,0.4367873128650489,2025-04-24 22:35:27.713653,2025-04-24 22:35:31.596788,0 days 00:00:03.883135,False,squared_error,40,,1,40,589,TPESampler,COMPLETE
1268,0.33480335547762896,2025-04-24 22:35:29.652240,2025-04-24 22:35:46.904521,0 days 00:00:17.252281,False,absolute_error,49,sqrt,1,3,447,TPESampler,COMPLETE
1269,0.34574025407093617,2025-04-24 22:35:31.778147,2025-04-24 22:35:55.876806,0 days 00:00:24.098659,False,absolute_error,49,sqrt,1,9,534,TPESampler,COMPLETE
1270,0.4217206484386094,2025-04-24 22:35:32.212160,2025-04-24 22:35:49.205523,0 days 00:00:16.993363,False,absolute_error,50,sqrt,2,6,691,TPESampler,COMPLETE
1271,0.3450450708216744,2025-04-24 22:35:32.838408,2025-04-24 22:36:00.308889,0 days 00:00:27.470481,False,absolute_error,41,sqrt,1,7,618,TPESampler,COMPLETE
1272,0.35661880986449057,2025-04-24 22:35:39.350956,2025-04-24 22:35:48.488930,0 days 00:00:09.137974,True,absolute_error,43,sqrt,1,4,422,TPESampler,COMPLETE
1273,0.34178966133075794,2025-04-24 22:35:47.101361,2025-04-24 22:36:02.743085,0 days 00:00:15.641724,False,absolute_error,50,sqrt,1,9,394,TPESampler,COMPLETE
1274,0.33262364373154363,2025-04-24 22:35:48.675796,2025-04-24 22:36:11.297390,0 days 00:00:22.621594,False,absolute_error,42,sqrt,1,4,592,TPESampler,COMPLETE
1275,0.3388504361449157,2025-04-24 22:35:49.423444,2025-04-24 22:36:13.703004,0 days 00:00:24.279560,False,absolute_error,43,sqrt,1,3,647,TPESampler,COMPLETE
1276,0.6192716386690369,2025-04-24 22:35:56.066598,2025-04-24 22:36:07.811488,0 days 00:00:11.744890,False,absolute_error,36,log2,2,4,927,TPESampler,COMPLETE
1277,0.5096423125522078,2025-04-24 22:36:00.501587,2025-04-24 22:36:37.802905,0 days 00:00:37.301318,False,absolute_error,14,,13,9,989,TPESampler,COMPLETE
1278,0.33098661158777254,2025-04-24 22:36:02.953977,2025-04-24 22:36:21.446608,0 days 00:00:18.492631,False,absolute_error,45,sqrt,1,4,492,TPESampler,COMPLETE
1279,0.3436256881018581,2025-04-24 22:36:08.005160,2025-04-24 22:36:32.511925,0 days 00:00:24.506765,False,absolute_error,41,sqrt,1,6,683,TPESampler,COMPLETE
1280,0.46795697260079705,2025-04-24 22:36:11.471495,2025-04-24 22:38:02.248899,0 days 00:01:50.777404,False,absolute_error,49,,1,2,478,TPESampler,COMPLETE
1281,0.4231449222075629,2025-04-24 22:36:13.884027,2025-04-24 22:36:32.915931,0 days 00:00:19.031904,False,absolute_error,42,sqrt,2,7,629,TPESampler,COMPLETE
